Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,30.0,65.82,65.82,65.82,65.82,115.82,485.06,485.06,485.06,485.06,RHFL
Reserves,360.85,355.09,398.48,467.54,554.3,982.74,1339.46,1356.94,981.69,-538.02,RHFL
Borrowings,1886.72,1939.63,2376.86,3639.5,6548.29,9670.27,13135.96,15698.92,13235.23,12976.4,RHFL
Other Liabilities,294.38,592.96,903.74,1384.53,525.18,577.82,447.27,584.52,1027.21,1974.56,RHFL
Total,2571.95,2953.5,3744.9,5557.39,7693.59,11346.65,15407.75,18125.44,15729.19,14898.0,RHFL
Net Block,0.4,0.25,0.09,39.45,44.31,67.68,264.41,265.79,261.79,259.33,RHFL
Capital Work in Progress,,,,,,,1.94,0.16,0.53,,RHFL
Investments,38.76,13.76,320.0,,80.42,507.76,54.06,93.46,950.74,1007.44,RHFL
Other Assets,2532.79,2939.49,3424.81,5517.94,7568.86,10771.21,15087.34,17766.03,14516.13,13631.23,RHFL
Total,2571.95,2953.5,3744.9,5557.39,7693.59,11346.65,15407.75,18125.44,15729.19,14898.0,RHFL
Receivables,0.33,,,,,,,,,,RHFL
Inventory,,,,,,,,,,,RHFL
Cash & Bank,49.55,70.94,201.27,355.13,720.12,252.49,124.96,592.91,510.5,1309.82,RHFL
No. of Equity Shares,30000000.0,65820000.0,65820000.0,65820000.0,65820000.0,115820000.0,485058818.0,485058818.0,485058818.0,485058818.0,RHFL
New Bonus Shares,,,,,,,,,,,RHFL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RHFL
