Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,95.9,95.4,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.1,ZEEL
Reserves,2899.2,3257.4,1855.1,2472.3,3511.9,4251.1,5723.7,7035.4,7532.0,8651.6,ZEEL
Borrowings,1.7,2.4,2.7,2.2,1715.8,2203.1,381.9,373.2,358.9,407.9,ZEEL
Other Liabilities,525.1,653.3,2763.1,3027.8,869.8,1092.7,2846.5,3364.5,2708.1,2127.2,ZEEL
Total,3521.9,4008.5,4716.9,5598.3,6193.5,7642.9,9048.1,10869.1,10695.0,11282.8,ZEEL
Net Block,177.2,226.0,262.8,293.5,304.1,501.9,957.2,878.8,696.8,553.2,ZEEL
Capital Work in Progress,20.1,6.9,99.7,87.9,46.3,98.6,9.6,17.5,21.5,31.8,ZEEL
Investments,1060.2,1069.2,1008.0,1108.8,2221.2,2412.1,1987.8,1572.2,854.3,1450.3,ZEEL
Other Assets,2264.4,2706.4,3346.4,4108.1,3621.9,4630.3,6093.5,8400.6,9122.4,9247.5,ZEEL
Total,3521.9,4008.5,4716.9,5598.3,6193.5,7642.9,9048.1,10869.1,10695.0,11282.8,ZEEL
Receivables,678.4,717.1,798.0,831.8,953.9,953.5,1285.3,1659.5,2122.4,1772.1,ZEEL
Inventory,993.0,958.5,1120.2,1207.1,1336.6,1594.3,2180.0,3256.4,4687.1,4944.0,ZEEL
Cash & Bank,76.1,239.4,164.6,301.2,385.1,555.8,1177.9,869.4,483.1,623.3,ZEEL
No. of Equity Shares,958770077.0,953957720.0,960448720.0,960448720.0,960448720.0,960448720.0,960453620.0,960466500.0,960466500.0,960504475.0,ZEEL
New Bonus Shares,,,,,,,,,,,ZEEL
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ZEEL
