Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,LPDC
Reserves,42.76,42.78,44.29,45.42,46.28,47.13,47.67,47.84,48.22,48.62,LPDC
Borrowings,,,,,,,,,,,LPDC
Other Liabilities,0.29,1.32,4.02,3.38,3.4,1.88,1.8,1.38,1.16,0.91,LPDC
Total,56.46,57.51,61.72,62.21,63.09,62.42,62.88,62.63,62.79,62.94,LPDC
Net Block,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,LPDC
Capital Work in Progress,,,,,,,,,,,LPDC
Investments,3.29,4.95,7.95,8.56,10.52,9.21,0.87,1.0,1.14,1.33,LPDC
Other Assets,53.15,52.54,53.76,53.64,52.56,53.2,61.99,61.61,61.63,61.6,LPDC
Total,56.46,57.51,61.72,62.21,63.09,62.42,62.88,62.63,62.79,62.94,LPDC
Receivables,,,,,,0.58,,,,,LPDC
Inventory,,,14.47,13.66,13.66,13.66,13.66,13.66,13.66,12.77,LPDC
Cash & Bank,0.63,0.06,1.23,1.84,0.82,0.92,0.17,0.25,2.07,2.93,LPDC
No. of Equity Shares,134143160.0,134143160.0,134143160.0,134143160.0,134143160.0,134143160.0,134143160.0,134143160.0,134143160.0,134143160.0,LPDC
New Bonus Shares,,,,,,,,,,,LPDC
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,LPDC
