Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,48.79,48.79,39.89,39.89,39.89,39.89,39.89,39.89,40.25,40.67,APTECHT
Reserves,216.17,218.71,170.92,170.47,176.06,180.27,204.09,190.78,157.79,148.49,APTECHT
Borrowings,,,,,,,,,22.57,0.49,APTECHT
Other Liabilities,32.69,38.44,30.05,27.7,20.58,32.98,30.35,31.57,30.04,29.74,APTECHT
Total,297.65,305.94,240.86,238.06,236.53,253.14,274.33,262.24,250.65,219.39,APTECHT
Net Block,26.8,22.75,24.09,24.6,23.54,26.65,21.73,21.32,23.3,14.04,APTECHT
Capital Work in Progress,1.7,2.11,0.9,0.65,0.36,0.34,1.11,1.14,0.4,0.41,APTECHT
Investments,92.7,88.8,87.81,86.19,86.58,102.58,113.93,107.94,107.28,86.03,APTECHT
Other Assets,176.45,192.28,128.06,126.62,126.05,123.57,137.56,131.84,119.67,118.91,APTECHT
Total,297.65,305.94,240.86,238.06,236.53,253.14,274.33,262.24,250.65,219.39,APTECHT
Receivables,20.12,23.31,26.62,27.98,32.53,36.32,51.08,55.85,61.46,22.62,APTECHT
Inventory,1.67,1.49,2.05,1.05,0.85,0.68,0.43,0.92,1.11,0.88,APTECHT
Cash & Bank,94.52,112.96,41.41,36.55,30.07,22.54,38.37,26.58,9.27,18.7,APTECHT
No. of Equity Shares,48791421.0,48791421.0,39893600.0,39893560.0,39893560.0,39893560.0,39893560.0,39893560.0,40254554.0,40670884.0,APTECHT
New Bonus Shares,,,,,,,,,,,APTECHT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,APTECHT
