Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.06,22.16,22.58,22.58,22.58,30.09,30.09,30.09,30.09,34.05,ASIANTILES
Reserves,218.52,239.91,257.76,271.81,301.21,317.79,347.79,350.04,377.23,491.93,ASIANTILES
Borrowings,194.32,251.83,228.08,175.23,175.65,154.23,157.83,162.08,176.41,112.33,ASIANTILES
Other Liabilities,104.48,134.5,176.72,180.03,204.53,275.79,321.17,359.4,319.25,306.89,ASIANTILES
Total,538.38,648.4,685.14,649.65,703.97,777.9,856.88,901.61,902.98,945.2,ASIANTILES
Net Block,184.94,173.62,177.33,187.76,223.64,231.72,228.14,231.14,246.22,235.78,ASIANTILES
Capital Work in Progress,0.07,2.75,7.16,14.96,1.06,0.87,0.87,,0.7,0.08,ASIANTILES
Investments,3.0,18.05,19.79,17.85,35.38,33.8,48.48,54.01,36.65,46.67,ASIANTILES
Other Assets,350.37,453.98,480.86,429.08,443.89,511.51,579.39,616.46,619.41,662.67,ASIANTILES
Total,538.38,648.4,685.14,649.65,703.97,777.9,856.88,901.61,902.98,945.2,ASIANTILES
Receivables,129.56,169.88,185.98,158.59,177.27,251.76,319.58,330.52,335.98,350.58,ASIANTILES
Inventory,159.51,190.39,204.97,188.46,190.1,196.15,199.72,215.01,202.67,221.17,ASIANTILES
Cash & Bank,25.37,29.06,18.12,13.76,12.95,14.44,17.71,27.77,5.79,11.8,ASIANTILES
No. of Equity Shares,21061291.0,22161300.0,22582541.0,22582541.0,22582541.0,30087446.0,30087446.0,30087446.0,30087446.0,34054446.0,ASIANTILES
New Bonus Shares,,,,,,,,,,,ASIANTILES
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ASIANTILES
