Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2013-12-31 00:00:00,2014-09-30 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,146.56,147.62,147.62,188.45,189.16,189.18,189.18,189.18,189.18,189.18,AJRINFRA
Reserves,469.38,498.26,484.54,628.85,713.35,732.08,743.51,670.15,658.67,664.9,AJRINFRA
Borrowings,176.49,533.5,569.55,504.49,202.15,146.71,144.99,148.72,144.25,144.25,AJRINFRA
Other Liabilities,33.61,144.19,400.04,332.88,596.65,577.83,447.68,1213.6,1590.96,1560.91,AJRINFRA
Total,826.04,1323.57,1601.75,1654.67,1701.31,1645.8,1525.36,2221.65,2583.06,2559.24,AJRINFRA
Net Block,15.13,13.24,12.98,11.23,0.5,0.35,4.62,3.93,0.23,0.17,AJRINFRA
Capital Work in Progress,,,,,,,,,,,AJRINFRA
Investments,477.02,563.71,740.94,814.16,1217.13,1341.65,1220.21,1144.14,1151.33,1153.83,AJRINFRA
Other Assets,333.89,746.62,847.83,829.28,483.68,303.8,300.53,1073.58,1431.5,1405.24,AJRINFRA
Total,826.04,1323.57,1601.75,1654.67,1701.31,1645.8,1525.36,2221.65,2583.06,2559.24,AJRINFRA
Receivables,16.63,28.86,18.98,1.54,6.92,23.3,1.06,3.11,28.94,28.94,AJRINFRA
Inventory,0.18,1.42,0.59,0.18,,,,,,,AJRINFRA
Cash & Bank,3.9,4.08,20.57,12.42,324.48,16.82,7.47,0.43,1.77,1.4,AJRINFRA
No. of Equity Shares,728925668.0,734026438.0,734998738.0,938362774.0,942580974.0,941992774.0,941992774.0,941992774.0,941830724.0,941830724.0,AJRINFRA
New Bonus Shares,,,,,,,,,,,AJRINFRA
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,AJRINFRA
