Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,551.69,551.69,551.69,551.69,551.69,551.69,551.69,551.69,551.69,551.69,RCF
Reserves,1619.51,1803.6,1956.7,2159.24,2265.14,2373.33,2378.0,2483.01,2634.58,2786.78,RCF
Borrowings,1243.3,1726.01,1739.1,1955.62,2996.96,1768.88,1331.01,3461.7,4813.76,2066.79,RCF
Other Liabilities,2187.18,1747.24,1372.06,1563.78,1857.93,1865.53,2087.47,2451.71,2316.49,2248.67,RCF
Total,5601.68,5828.54,5619.55,6230.33,7671.72,6559.43,6348.17,8948.11,10316.52,7653.93,RCF
Net Block,1397.15,1416.71,1619.67,1500.32,1507.42,1546.84,1910.0,1949.99,2130.02,2167.69,RCF
Capital Work in Progress,177.31,184.25,77.19,61.16,149.97,107.24,152.36,275.69,433.49,392.67,RCF
Investments,18.04,18.04,17.86,0.17,48.52,44.9,62.4,86.34,263.09,650.19,RCF
Other Assets,4009.18,4209.54,3904.83,4668.68,5965.81,4860.45,4223.41,6636.09,7489.92,4443.38,RCF
Total,5601.68,5828.54,5619.55,6230.33,7671.72,6559.43,6348.17,8948.11,10316.52,7653.93,RCF
Receivables,1978.24,2579.21,2769.09,3297.36,4327.63,3641.72,2860.41,4552.54,4551.23,1449.54,RCF
Inventory,1177.71,1209.25,807.24,1007.49,1173.94,816.95,766.27,1506.4,975.08,815.3,RCF
Cash & Bank,592.28,175.74,70.95,85.33,3.15,13.01,5.96,4.86,2.6,1520.32,RCF
No. of Equity Shares,551688100.0,551688100.0,551668100.0,551668100.0,551668100.0,551688100.0,551688100.0,551688100.0,551688100.0,551688100.0,RCF
New Bonus Shares,,,,,,,,,,,RCF
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RCF
