Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.48,14.48,14.48,14.48,14.48,14.48,14.48,14.48,14.48,14.48,SMLISUZU
Reserves,226.72,249.61,261.93,288.42,325.65,389.32,383.58,399.11,370.39,241.09,SMLISUZU
Borrowings,100.0,162.1,,22.29,55.0,40.83,211.88,246.45,184.98,261.38,SMLISUZU
Other Liabilities,280.8,232.69,274.2,349.9,331.56,340.72,376.72,434.99,288.77,279.29,SMLISUZU
Total,622.0,658.88,550.61,675.09,726.69,785.35,986.66,1095.03,858.62,796.24,SMLISUZU
Net Block,135.02,139.29,143.35,137.85,171.1,215.36,365.03,379.87,426.17,388.61,SMLISUZU
Capital Work in Progress,8.36,10.02,8.59,26.63,40.29,78.17,34.86,27.13,3.15,5.06,SMLISUZU
Investments,,,,,,,,,,,SMLISUZU
Other Assets,478.62,509.57,398.67,510.61,515.3,491.82,586.77,688.03,429.3,402.57,SMLISUZU
Total,622.0,658.88,550.61,675.09,726.69,785.35,986.66,1095.03,858.62,796.24,SMLISUZU
Receivables,121.03,150.73,81.77,104.38,102.8,114.76,117.28,148.65,39.46,39.22,SMLISUZU
Inventory,226.39,230.65,243.35,285.86,338.53,294.58,363.78,423.75,268.91,260.06,SMLISUZU
Cash & Bank,87.96,75.0,41.1,87.75,36.14,7.64,21.96,30.17,36.33,33.12,SMLISUZU
No. of Equity Shares,14484946.0,14478800.0,14484946.0,14484946.0,14484946.0,14484946.0,14484946.0,14484946.0,14484946.0,14484946.0,SMLISUZU
New Bonus Shares,,,,,,,,,,,SMLISUZU
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SMLISUZU
