Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,745.47,1512.37,2005.19,2449.62,3261.3,2176.4,2992.5,2441.1,3355.8,4054.2,PRESTIGE
Raw Material Cost,,5.74,,,,,,,,,PRESTIGE
Change in Inventory,346.83,290.05,338.92,,,,-114.2,1405.1,-239.3,-834.9,PRESTIGE
Power and Fuel,0.59,0.83,0.82,0.98,1.1,1.4,11.5,14.1,19.6,13.1,PRESTIGE
Other Mfr. Exp,754.65,1249.32,1652.22,1516.95,2401.3,1454.7,1977.9,2855.4,1690.8,1891.0,PRESTIGE
Employee Cost,50.67,83.66,87.79,130.9,122.2,161.7,155.9,187.5,209.7,207.0,PRESTIGE
Selling and admin,47.89,41.9,72.21,96.03,136.5,104.6,154.0,141.2,184.4,145.2,PRESTIGE
Other Expenses,0.91,3.61,28.51,7.16,22.6,9.2,3.7,5.9,10.3,22.4,PRESTIGE
Other Income,53.06,93.92,147.25,123.41,139.4,387.9,111.3,138.2,208.5,93.1,PRESTIGE
Depreciation,32.45,32.96,35.54,42.25,50.4,69.8,55.8,63.5,315.8,306.4,PRESTIGE
Interest,76.51,89.72,126.05,188.28,221.1,191.3,375.2,418.8,572.6,491.5,PRESTIGE
Profit before tax,181.69,388.6,488.22,590.48,445.5,571.6,255.6,298.0,321.8,235.8,PRESTIGE
Tax,52.62,112.53,148.2,176.25,44.8,-18.7,23.6,8.8,59.4,23.0,PRESTIGE
Net profit,129.07,276.07,340.02,414.23,400.7,590.3,232.0,289.2,262.4,212.8,PRESTIGE
