Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1.92,5.36,5.36,10.18,10.18,10.18,10.19,20.3,20.3,20.3,UNIDT
Reserves,16.35,17.24,36.58,62.55,69.08,89.93,101.19,111.37,143.8,173.43,UNIDT
Borrowings,5.17,14.05,9.65,7.19,9.99,0.13,15.64,0.23,0.5,18.49,UNIDT
Other Liabilities,18.27,19.91,31.66,17.52,35.9,17.19,69.63,17.0,11.27,21.61,UNIDT
Total,41.71,56.56,83.25,97.44,125.15,117.43,196.65,148.9,175.87,233.83,UNIDT
Net Block,27.66,27.63,56.64,51.69,42.92,37.31,36.54,34.28,32.62,31.63,UNIDT
Capital Work in Progress,3.45,6.13,3.16,0.53,0.6,0.6,1.04,1.46,1.72,15.13,UNIDT
Investments,,,,,,,,,,,UNIDT
Other Assets,10.6,22.8,23.45,45.22,81.63,79.52,159.07,113.16,141.53,187.07,UNIDT
Total,41.71,56.56,83.25,97.44,125.15,117.43,196.65,148.9,175.87,233.83,UNIDT
Receivables,1.68,8.79,2.22,12.61,21.81,7.73,70.87,27.44,12.38,60.14,UNIDT
Inventory,5.21,8.42,6.26,15.06,28.37,24.95,61.27,22.99,22.77,43.11,UNIDT
Cash & Bank,1.37,1.4,8.88,9.5,16.68,20.87,1.35,11.09,10.69,5.66,UNIDT
No. of Equity Shares,1967400.0,5406191.0,5406191.0,10228413.0,10228413.0,10228413.0,10228413.0,20303126.0,20303126.0,20303126.0,UNIDT
New Bonus Shares,,,,,,,,,,,UNIDT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,UNIDT
