Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,679.87,717.33,816.47,888.26,885.06,849.99,1033.07,1146.98,1139.62,1993.71,MUNJALAU
Raw Material Cost,516.92,552.95,619.04,667.14,673.73,638.57,796.51,925.28,894.84,1789.69,MUNJALAU
Change in Inventory,2.25,1.33,0.95,2.57,-3.56,1.88,2.52,30.35,-23.22,7.3,MUNJALAU
Power and Fuel,15.93,16.32,20.41,22.3,21.64,18.2,19.77,20.93,18.83,15.76,MUNJALAU
Other Mfr. Exp,41.63,45.19,51.64,59.63,65.12,39.46,44.34,50.66,45.02,38.25,MUNJALAU
Employee Cost,28.41,32.0,39.85,49.02,52.11,55.3,61.58,67.74,79.55,60.3,MUNJALAU
Selling and admin,7.57,8.32,11.96,12.36,11.13,4.56,6.29,9.13,8.07,6.25,MUNJALAU
Other Expenses,9.2,9.93,10.87,11.53,11.77,34.24,34.57,40.65,41.83,35.9,MUNJALAU
Other Income,3.64,6.04,4.2,3.91,3.31,5.25,4.4,2.45,8.6,9.04,MUNJALAU
Depreciation,10.03,11.38,12.45,14.84,16.66,17.2,18.19,18.75,21.57,22.48,MUNJALAU
Interest,7.79,6.87,6.01,8.63,7.94,5.5,4.33,3.81,8.44,8.67,MUNJALAU
Profit before tax,48.28,41.74,49.39,49.29,24.71,44.09,54.41,42.83,6.85,32.75,MUNJALAU
Tax,3.96,2.25,1.73,11.26,4.63,9.54,12.82,9.58,1.91,11.72,MUNJALAU
Net profit,44.32,39.49,47.66,38.03,20.08,34.55,41.59,33.25,4.94,21.03,MUNJALAU
