Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.0,10.0,10.0,13.61,13.61,18.9,18.9,18.9,18.9,18.9,AXISCADES
Reserves,22.54,30.66,63.48,74.48,101.99,221.86,210.61,206.84,200.21,139.6,AXISCADES
Borrowings,14.58,4.58,32.94,26.09,24.4,24.72,65.65,83.23,96.29,66.43,AXISCADES
Other Liabilities,8.24,7.28,32.66,25.21,45.73,30.49,254.12,249.48,253.64,229.92,AXISCADES
Total,55.36,52.52,139.08,139.39,185.73,295.97,549.28,558.45,569.04,454.85,AXISCADES
Net Block,4.64,7.55,12.7,22.86,20.92,29.49,23.17,16.8,26.52,28.63,AXISCADES
Capital Work in Progress,,,14.14,,1.12,,,0.5,0.56,,AXISCADES
Investments,26.56,26.77,23.26,22.52,22.52,142.32,384.46,386.74,386.74,320.21,AXISCADES
Other Assets,24.16,18.2,88.98,94.01,141.17,124.16,141.65,154.41,155.22,106.01,AXISCADES
Total,55.36,52.52,139.08,139.39,185.73,295.97,549.28,558.45,569.04,454.85,AXISCADES
Receivables,14.57,9.55,43.42,38.39,61.73,45.48,60.05,69.76,57.35,28.2,AXISCADES
Inventory,,,,,,,,,,,AXISCADES
Cash & Bank,0.01,0.18,5.93,10.73,12.17,22.8,9.84,5.36,6.61,16.36,AXISCADES
No. of Equity Shares,20011581.0,20011581.0,20011581.0,27240693.0,27240693.0,37810630.0,37810630.0,37810630.0,37810630.0,37759530.0,AXISCADES
New Bonus Shares,,,,,,,,,,,AXISCADES
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,AXISCADES
