Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,55.55,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,SUNDARMFIN
Reserves,1732.96,1975.6,2293.81,2866.95,3201.52,3634.53,4022.53,4932.71,5436.26,6068.35,SUNDARMFIN
Borrowings,9853.66,11466.85,11776.29,12535.38,12586.75,13870.15,21109.16,25005.81,27336.74,28213.41,SUNDARMFIN
Other Liabilities,1288.97,1084.04,1233.04,1247.76,1493.19,1551.69,567.91,599.56,535.41,559.6,SUNDARMFIN
Total,12931.14,14637.59,15414.24,16761.19,17392.56,19167.47,25810.7,30649.18,33419.51,34952.46,SUNDARMFIN
Net Block,294.4,331.57,343.45,308.81,275.88,275.71,293.94,305.09,359.61,330.9,SUNDARMFIN
Capital Work in Progress,,0.32,3.2,2.06,2.56,0.99,0.21,,,,SUNDARMFIN
Investments,764.0,1044.3,1447.27,1521.48,1836.24,1883.17,2206.8,1866.33,3937.74,4052.4,SUNDARMFIN
Other Assets,11872.74,13261.4,13620.32,14928.84,15277.88,17007.6,23309.75,28477.76,29122.16,30569.16,SUNDARMFIN
Total,12931.14,14637.59,15414.24,16761.19,17392.56,19167.47,25810.7,30649.18,33419.51,34952.46,SUNDARMFIN
Receivables,,,,,,,19.76,19.4,18.53,16.38,SUNDARMFIN
Inventory,,,,,,,,,,,SUNDARMFIN
Cash & Bank,429.09,874.36,674.08,676.72,552.56,747.19,982.1,838.63,629.81,693.17,SUNDARMFIN
No. of Equity Shares,55551930.0,111103860.0,111103860.0,111103860.0,111103860.0,111103860.0,111103860.0,111103860.0,111103860.0,111103860.0,SUNDARMFIN
New Bonus Shares,,55551930.0,,,,,,,,,SUNDARMFIN
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SUNDARMFIN
