Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,29.13,28.92,28.92,28.92,28.92,28.92,28.92,28.92,28.92,28.92,KIRLOSENG
Reserves,1003.52,1125.33,1238.31,1312.52,1414.74,1587.79,1608.42,1746.2,1801.32,1954.23,KIRLOSENG
Borrowings,168.96,,,,7.17,12.45,16.5,13.07,15.62,79.29,KIRLOSENG
Other Liabilities,566.08,589.08,583.75,590.96,518.71,540.41,605.2,639.01,612.49,781.14,KIRLOSENG
Total,1767.69,1743.33,1850.98,1932.4,1969.54,2169.57,2259.04,2427.2,2458.35,2843.58,KIRLOSENG
Net Block,575.81,591.48,543.01,513.6,475.01,439.62,422.32,399.28,362.27,445.52,KIRLOSENG
Capital Work in Progress,15.52,26.88,41.97,21.31,29.26,14.91,30.18,40.92,74.4,54.9,KIRLOSENG
Investments,527.43,417.61,607.71,876.31,792.62,989.83,930.62,993.59,1101.41,1533.96,KIRLOSENG
Other Assets,648.93,707.36,658.29,521.18,672.65,725.21,875.92,993.41,920.27,809.2,KIRLOSENG
Total,1767.69,1743.33,1850.98,1932.4,1969.54,2169.57,2259.04,2427.2,2458.35,2843.58,KIRLOSENG
Receivables,298.94,288.66,177.36,52.62,159.34,200.97,325.99,355.19,362.83,355.82,KIRLOSENG
Inventory,132.23,188.54,166.82,171.6,205.79,226.09,264.59,242.17,300.33,265.19,KIRLOSENG
Cash & Bank,27.39,24.78,52.43,25.26,39.53,18.04,65.21,186.11,17.13,29.41,KIRLOSENG
No. of Equity Shares,145629750.0,144613861.0,144613900.0,144613861.0,144613861.0,144614326.0,144614326.0,144614326.0,144614326.0,144614326.0,KIRLOSENG
New Bonus Shares,,,,,,,,,,,KIRLOSENG
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,KIRLOSENG
