Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,529.19,582.31,738.41,785.07,828.79,883.35,962.63,1005.84,1120.07,1387.47,DHANUKA
Raw Material Cost,287.08,382.34,512.83,412.94,513.03,498.76,445.01,574.89,656.44,820.62,DHANUKA
Change in Inventory,2.48,1.24,53.13,-22.69,7.3,63.45,-64.17,22.14,11.36,35.0,DHANUKA
Power and Fuel,1.34,1.61,2.06,2.16,2.18,2.58,2.7,2.53,2.3,2.26,DHANUKA
Other Mfr. Exp,64.41,5.02,10.95,66.02,8.54,70.43,59.28,70.87,74.69,90.28,DHANUKA
Employee Cost,41.56,47.64,58.02,64.76,82.44,96.91,106.6,104.78,105.32,118.42,DHANUKA
Selling and admin,57.06,64.38,81.95,84.48,88.61,87.01,94.6,106.3,97.28,102.17,DHANUKA
Other Expenses,0.71,0.66,5.18,0.31,1.47,21.13,24.04,22.32,21.78,19.45,DHANUKA
Other Income,0.54,6.95,4.79,6.13,12.52,17.51,16.03,21.05,25.09,33.7,DHANUKA
Depreciation,4.52,4.54,4.84,5.86,5.91,14.85,14.21,12.35,16.36,15.18,DHANUKA
Interest,5.49,3.53,4.17,2.6,1.1,1.1,1.05,1.04,1.71,2.85,DHANUKA
Profit before tax,70.04,80.78,116.33,129.38,145.33,171.54,167.0,153.95,180.64,284.94,DHANUKA
Tax,12.91,16.33,23.2,23.3,38.02,49.67,40.83,41.38,39.17,74.38,DHANUKA
Net profit,57.13,64.45,93.14,106.08,107.31,121.87,126.18,112.58,141.47,210.56,DHANUKA
