Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,377.08,437.26,505.87,611.35,717.61,802.11,915.49,1098.26,1272.7,1098.6,NAUKRI
Raw Material Cost,,,,,,,,,,,NAUKRI
Change in Inventory,,,,,,,,,,,NAUKRI
Power and Fuel,2.88,4.24,4.79,5.82,7.12,7.79,7.8,7.95,8.1,3.21,NAUKRI
Other Mfr. Exp,12.46,17.49,20.1,25.46,31.47,25.26,22.6,32.27,33.56,33.15,NAUKRI
Employee Cost,137.0,166.19,196.55,251.8,335.44,375.16,393.06,458.64,539.57,548.99,NAUKRI
Selling and admin,74.38,88.37,104.55,126.28,182.71,140.32,167.74,230.31,248.42,209.65,NAUKRI
Other Expenses,13.72,11.15,13.1,19.75,21.93,22.38,22.62,22.65,34.67,21.07,NAUKRI
Other Income,46.7,17.2,40.65,105.56,66.9,58.54,5.76,77.74,-35.68,115.55,NAUKRI
Depreciation,7.66,9.45,17.37,17.32,20.96,24.06,21.55,20.38,41.38,43.64,NAUKRI
Interest,2.01,2.48,2.47,3.01,3.34,3.81,4.45,5.18,12.33,10.73,NAUKRI
Profit before tax,173.67,155.09,187.59,267.47,181.54,261.87,281.43,398.62,318.99,343.71,NAUKRI
Tax,51.05,52.85,59.09,73.61,56.42,57.47,99.07,116.92,113.32,72.77,NAUKRI
Net profit,122.62,102.25,128.49,193.86,125.12,204.4,182.37,281.7,205.67,270.94,NAUKRI
