Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,62637.81,64312.39,67691.99,62681.4,66500.38,66814.11,66734.5,65101.64,65564.43,69481.49,SBIN
Expenses,26890.99,31563.18,25915.05,33874.35,30578.99,30367.74,31075.32,34643.2,30518.31,21501.17,SBIN
Other Income,8015.42,12022.69,9105.92,16077.45,9497.21,8527.69,9246.15,16225.32,11802.74,789.21,SBIN
Depreciation,,,,,,,,,,,SBIN
Interest,39699.02,39712.07,39913.2,39914.46,39858.82,38632.61,37914.56,38034.64,37926.0,38297.59,SBIN
Profit before tax,4063.22,5059.83,10969.66,4970.04,5559.78,6341.45,6990.77,8649.12,8922.86,10471.94,SBIN
Tax,1751.02,2048.1,5386.3,1389.23,1370.44,1767.29,1794.55,2198.37,2418.86,2845.37,SBIN
Net profit,2312.2,3011.73,5583.36,3580.81,4189.34,4574.16,5196.22,6450.75,6504.0,7626.57,SBIN
Operating Profit,35746.82,32749.21,41776.94,28807.05,35921.39,36446.37,35659.18,30458.44,35046.12,47980.32,SBIN
