Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,125.99,134.41,155.74,175.22,222.21,267.0,295.83,216.76,271.16,502.27,BORORENEW
Raw Material Cost,77.8,81.91,90.59,106.43,129.99,144.59,148.34,64.37,72.56,98.26,BORORENEW
Change in Inventory,6.26,7.14,0.34,5.21,3.64,0.64,-0.6,8.56,-11.67,-9.37,BORORENEW
Power and Fuel,,,,,,,,41.26,55.46,75.84,BORORENEW
Other Mfr. Exp,5.29,5.5,4.58,4.8,6.62,8.18,11.43,27.32,32.41,42.62,BORORENEW
Employee Cost,13.12,14.91,17.7,20.63,25.1,27.64,32.65,27.5,27.5,35.47,BORORENEW
Selling and admin,26.4,31.89,29.47,35.6,47.62,51.16,55.9,25.67,29.33,38.54,BORORENEW
Other Expenses,10.29,4.11,4.27,5.49,6.19,17.03,5.68,4.79,5.32,4.79,BORORENEW
Other Income,42.01,25.13,36.41,61.78,11.17,125.86,34.54,30.1,3.14,5.34,BORORENEW
Depreciation,0.75,2.05,3.72,5.48,5.32,5.81,5.22,17.89,32.1,42.08,BORORENEW
Interest,0.18,0.27,0.5,0.25,1.16,1.17,0.28,0.43,6.67,7.96,BORORENEW
Profit before tax,40.43,26.04,41.66,63.53,15.02,137.92,70.27,46.19,1.28,152.68,BORORENEW
Tax,7.9,6.21,4.51,14.37,-0.55,11.22,23.89,-0.08,0.82,63.04,BORORENEW
Net profit,32.53,19.84,37.15,49.16,15.57,126.69,46.37,46.27,0.45,89.64,BORORENEW
