Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,37.26,37.33,37.38,37.43,37.47,18.75,18.75,18.77,18.77,18.77,CHOLAHLDNG
Reserves,1077.7,1144.01,1201.46,1283.1,1901.81,949.95,1000.78,1045.45,1099.52,1121.98,CHOLAHLDNG
Borrowings,832.41,1301.88,1363.14,1420.74,1373.82,,,,200.63,149.98,CHOLAHLDNG
Other Liabilities,700.78,654.7,773.03,822.06,865.25,2.47,3.03,3.56,3.18,12.2,CHOLAHLDNG
Total,2648.15,3137.92,3375.01,3563.33,4178.35,971.17,1022.56,1067.78,1322.1,1302.93,CHOLAHLDNG
Net Block,606.51,631.61,694.28,904.25,831.6,,,,0.03,0.02,CHOLAHLDNG
Capital Work in Progress,38.42,159.73,197.06,36.39,56.06,,,,,,CHOLAHLDNG
Investments,930.15,1444.03,1505.71,1523.19,1461.29,913.7,939.76,955.7,1278.35,1279.22,CHOLAHLDNG
Other Assets,1073.07,902.55,977.96,1099.5,1829.4,57.47,82.8,112.08,43.72,23.69,CHOLAHLDNG
Total,2648.15,3137.92,3375.01,3563.33,4178.35,971.17,1022.56,1067.78,1322.1,1302.93,CHOLAHLDNG
Receivables,435.85,394.4,445.94,477.94,490.85,,,,,,CHOLAHLDNG
Inventory,410.0,356.77,370.21,468.23,458.31,,,,,,CHOLAHLDNG
Cash & Bank,85.92,33.27,30.27,25.73,734.55,2.47,82.5,111.75,43.27,23.48,CHOLAHLDNG
No. of Equity Shares,186315317.0,186679308.0,186892800.0,187131664.0,187346537.0,187447871.0,187447871.0,187692234.0,187716030.0,187722982.0,CHOLAHLDNG
New Bonus Shares,,,,,,,,,,,CHOLAHLDNG
Face value,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,CHOLAHLDNG
