Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,124.09,124.09,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,FINPIPE
Reserves,538.02,597.08,665.59,663.3,1445.75,2167.3,2640.47,2404.33,1805.71,2948.78,FINPIPE
Borrowings,1042.29,839.46,713.42,637.06,211.55,94.18,100.71,89.5,282.67,203.85,FINPIPE
Other Liabilities,378.96,440.03,433.05,434.69,567.26,569.71,589.24,654.81,602.83,930.13,FINPIPE
Total,2083.36,2000.66,1936.16,1859.15,2348.66,2955.29,3454.52,3272.74,2815.31,4206.86,FINPIPE
Net Block,784.02,879.53,905.22,867.77,849.65,855.13,884.24,950.89,1016.89,1002.35,FINPIPE
Capital Work in Progress,85.36,50.61,32.46,10.4,6.62,21.75,90.34,90.25,7.28,8.15,FINPIPE
Investments,493.21,359.61,221.45,179.66,817.21,1222.17,1555.24,1303.03,580.06,1592.2,FINPIPE
Other Assets,720.77,710.91,777.03,801.32,675.18,856.24,924.7,928.57,1211.08,1604.16,FINPIPE
Total,2083.36,2000.66,1936.16,1859.15,2348.66,2955.29,3454.52,3272.74,2815.31,4206.86,FINPIPE
Receivables,46.94,38.72,40.99,48.7,17.63,52.49,43.14,74.31,73.17,147.98,FINPIPE
Inventory,326.32,482.78,505.95,558.65,447.22,557.4,611.55,620.47,857.81,918.82,FINPIPE
Cash & Bank,29.08,9.05,20.92,12.3,10.41,16.34,23.43,28.04,93.21,336.26,FINPIPE
No. of Equity Shares,124095381.0,124095381.0,124095381.0,124095381.0,124095381.0,124095381.0,124095381.0,124095381.0,124095381.0,620476905.0,FINPIPE
New Bonus Shares,,,,,,,,,,,FINPIPE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,FINPIPE
