Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,233.68,232.16,302.01,239.53,223.92,253.47,292.51,293.62,283.64,282.94,ASAHISONG
Raw Material Cost,131.44,141.55,196.09,142.31,114.9,138.79,165.22,195.37,141.38,166.77,ASAHISONG
Change in Inventory,-2.0,-0.87,4.28,6.61,-6.57,7.25,-8.61,23.63,-30.49,11.06,ASAHISONG
Power and Fuel,24.13,27.98,31.07,27.94,26.16,32.21,36.11,36.78,32.26,31.69,ASAHISONG
Other Mfr. Exp,15.89,19.21,19.04,20.26,18.86,21.09,25.72,27.81,28.82,30.81,ASAHISONG
Employee Cost,7.06,7.92,10.35,9.05,8.99,9.85,10.25,9.41,9.43,10.16,ASAHISONG
Selling and admin,8.15,8.71,10.42,9.87,8.27,10.26,6.97,6.28,5.17,4.85,ASAHISONG
Other Expenses,1.52,1.04,0.64,0.55,0.95,1.07,1.15,1.3,1.68,1.24,ASAHISONG
Other Income,0.44,0.46,-1.64,1.03,3.37,2.86,4.23,-0.73,0.78,6.63,ASAHISONG
Depreciation,5.33,5.34,6.73,6.07,6.71,7.13,7.22,8.16,8.32,8.44,ASAHISONG
Interest,5.35,4.9,6.27,4.78,4.49,2.81,3.53,5.17,3.6,1.92,ASAHISONG
Profit before tax,33.25,15.1,24.04,26.34,31.39,40.37,31.96,26.24,23.27,44.75,ASAHISONG
Tax,10.74,4.75,9.45,8.65,10.41,12.95,8.89,7.95,0.44,11.82,ASAHISONG
Net profit,22.51,10.36,14.59,17.7,20.98,27.42,23.08,18.3,22.82,32.94,ASAHISONG
