Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,33542.65,40075.6,44178.15,49091.14,52739.43,54156.28,54965.89,63401.19,74798.32,79118.27,ICICIBANK
Raw Material Cost,,,,,,,,,,,ICICIBANK
Change in Inventory,,,,,,,,,,,ICICIBANK
Power and Fuel,,,,,,,,,,,ICICIBANK
Other Mfr. Exp,562.95,666.15,730.57,866.22,1003.01,1146.01,1485.66,1538.49,1768.27,1950.74,ICICIBANK
Employee Cost,3515.7,3893.69,4220.55,4750.63,5003.35,5736.08,5915.48,6811.92,8274.96,8095.6,ICICIBANK
Selling and admin,1361.93,1532.24,1775.38,1847.59,2080.99,2460.71,2765.15,3307.46,3714.59,3593.78,ICICIBANK
Other Expenses,3474.47,4240.19,5637.8,7277.43,15565.52,19862.74,22063.88,25315.41,20961.29,23063.32,ICICIBANK
Other Income,7502.76,8345.7,10427.87,12176.13,15323.05,19504.48,17419.63,14512.16,16448.62,18968.53,ICICIBANK
Depreciation,524.53,490.16,575.97,658.95,698.51,757.65,780.74,776.91,948.54,1071.79,ICICIBANK
Interest,22808.5,26209.18,27702.59,30051.53,31515.39,32418.96,31940.05,36386.4,41531.25,40128.84,ICICIBANK
Profit before tax,8797.33,11389.69,13963.16,15814.92,12195.71,11278.61,7434.56,3776.76,14048.04,20182.73,ICICIBANK
Tax,2332.07,3064.22,4152.69,4639.57,2469.43,1477.52,657.13,413.46,6117.23,3990.04,ICICIBANK
Net profit,6465.26,8325.47,9810.48,11175.35,9726.29,9801.09,6777.42,3363.3,7930.81,16192.68,ICICIBANK
