Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.39,9.39,9.39,9.39,14.09,14.09,14.09,14.09,14.09,14.09,VENKEYS
Reserves,306.4,328.02,358.41,362.03,404.88,516.95,707.07,867.4,822.17,1090.33,VENKEYS
Borrowings,192.91,315.11,625.67,761.97,745.55,544.8,350.42,267.62,309.76,185.82,VENKEYS
Other Liabilities,132.4,209.58,230.93,287.01,339.58,284.6,359.61,408.21,451.29,499.42,VENKEYS
Total,641.1,862.1,1224.4,1420.4,1504.1,1360.44,1431.19,1557.32,1597.31,1789.66,VENKEYS
Net Block,205.01,263.09,434.89,476.1,473.34,467.92,471.85,501.04,571.06,617.94,VENKEYS
Capital Work in Progress,38.45,50.11,33.96,9.2,7.31,8.34,17.43,66.43,52.75,10.24,VENKEYS
Investments,37.34,33.08,52.08,61.53,1.69,2.0,,6.15,7.03,45.16,VENKEYS
Other Assets,360.3,515.82,703.47,873.57,1021.76,882.18,941.91,983.7,966.47,1116.32,VENKEYS
Total,641.1,862.1,1224.4,1420.4,1504.1,1360.44,1431.19,1557.32,1597.31,1789.66,VENKEYS
Receivables,53.41,107.45,166.95,229.53,311.42,264.29,295.43,305.55,448.43,390.34,VENKEYS
Inventory,160.59,178.37,198.76,210.83,102.38,114.81,162.2,208.84,111.31,218.15,VENKEYS
Cash & Bank,103.9,144.46,175.64,187.98,203.49,177.31,153.65,153.9,152.35,205.82,VENKEYS
No. of Equity Shares,9391557.0,9391557.0,9391557.0,9391557.0,14087336.0,14087336.0,14087336.0,14087336.0,14087336.0,14087336.0,VENKEYS
New Bonus Shares,,,,,,,,,,,VENKEYS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,VENKEYS
