Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,214.3,179.18,176.15,157.65,76.4,147.28,216.18,285.79,239.37,261.3,MMFL
Expenses,173.86,146.62,146.31,135.3,69.42,122.24,183.03,229.34,195.95,213.62,MMFL
Other Income,3.14,4.71,5.03,5.63,8.04,4.57,6.47,2.51,4.46,4.99,MMFL
Depreciation,14.0,13.0,13.0,13.23,13.0,13.0,14.0,16.73,15.0,15.0,MMFL
Interest,9.31,9.5,7.04,7.2,6.97,8.45,7.78,8.02,6.54,7.2,MMFL
Profit before tax,20.27,14.77,14.83,7.55,-4.95,8.16,17.84,34.21,26.34,30.47,MMFL
Tax,3.97,2.62,3.58,1.02,,1.75,2.5,4.07,2.5,2.75,MMFL
Net profit,16.3,12.15,11.25,6.54,-4.95,6.41,15.34,30.14,23.84,27.72,MMFL
Operating Profit,40.44,32.56,29.84,22.35,6.98,25.04,33.15,56.45,43.42,47.68,MMFL
