Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,40.54,40.59,41.74,45.27,52.18,70.24,68.76,79.41,88.68,111.94,CDSL
Expenses,24.8,22.07,32.26,26.35,20.68,27.63,22.69,27.68,30.93,34.04,CDSL
Other Income,11.31,11.98,10.42,9.52,14.79,8.91,12.49,5.59,33.01,15.98,CDSL
Depreciation,2.05,2.02,2.21,2.4,1.84,2.0,2.06,1.39,1.36,2.72,CDSL
Interest,,,,0.03,0.01,0.01,0.01,0.01,,,CDSL
Profit before tax,25.0,28.48,17.69,26.01,44.44,49.51,56.49,55.92,89.4,91.16,CDSL
Tax,4.66,6.53,3.63,5.04,7.43,11.45,13.47,13.96,16.27,22.77,CDSL
Net profit,20.35,21.95,14.06,20.97,37.01,38.06,43.02,41.97,73.13,68.4,CDSL
Operating Profit,15.74,18.52,9.48,18.92,31.5,42.61,46.07,51.73,57.75,77.9,CDSL
