Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,22.05,20.12,28.79,21.45,5.61,16.9,24.83,24.99,25.23,31.71,SGL
Expenses,21.39,19.43,26.86,22.0,5.95,16.72,23.15,23.3,24.39,30.81,SGL
Other Income,1.25,0.12,,23.35,0.06,0.18,0.01,35.85,0.6,0.11,SGL
Depreciation,0.42,0.42,0.42,0.45,0.34,0.34,0.34,0.36,0.28,0.28,SGL
Interest,0.22,0.17,0.16,0.3,0.11,0.11,0.13,0.2,0.18,0.18,SGL
Profit before tax,1.27,0.22,1.35,22.05,-0.73,-0.09,1.22,36.98,0.98,0.55,SGL
Tax,,,,,,,,,,0.23,SGL
Net profit,1.27,0.22,1.35,22.05,-0.72,-0.09,1.23,36.98,0.98,0.32,SGL
Operating Profit,0.66,0.69,1.93,-0.55,-0.34,0.18,1.68,1.69,0.84,0.9,SGL
