Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,101.82,37.11,46.35,78.55,52.62,61.99,38.96,92.22,146.98,49.57,ZENTEC
Raw Material Cost,25.93,9.62,12.57,32.56,8.07,11.98,4.83,37.56,25.09,7.54,ZENTEC
Change in Inventory,0.19,0.63,0.37,8.22,-6.68,-0.23,1.26,11.61,-13.86,-0.42,ZENTEC
Power and Fuel,0.2,0.19,0.27,0.32,0.58,0.51,0.57,0.73,0.69,0.5,ZENTEC
Other Mfr. Exp,3.06,2.08,2.08,2.34,5.72,5.53,6.97,8.43,12.09,8.43,ZENTEC
Employee Cost,6.33,5.73,6.06,7.25,13.36,14.52,15.49,15.66,16.68,13.58,ZENTEC
Selling and admin,18.15,16.47,25.08,23.69,13.88,16.7,13.36,18.35,13.01,10.26,ZENTEC
Other Expenses,11.27,-0.92,0.04,-0.27,0.19,0.89,0.85,0.56,1.97,1.08,ZENTEC
Other Income,5.35,4.66,3.54,3.32,5.47,4.14,4.4,3.11,1.91,2.91,ZENTEC
Depreciation,1.1,1.84,1.57,2.25,4.32,3.64,2.82,3.77,3.75,3.99,ZENTEC
Interest,1.9,1.84,2.48,2.13,2.37,2.86,2.41,4.79,3.18,1.0,ZENTEC
Profit before tax,39.42,5.55,0.11,19.82,2.92,9.27,-2.68,17.09,58.57,5.68,ZENTEC
Tax,7.8,0.85,0.02,4.08,0.6,1.84,-2.3,-2.15,-1.95,1.58,ZENTEC
Net profit,31.62,4.7,0.09,15.74,2.32,7.44,-0.39,19.24,60.51,4.1,ZENTEC
