Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,UMANGDAIRY
Reserves,-3.43,6.94,10.32,16.04,20.88,36.57,41.93,46.33,48.0,50.88,UMANGDAIRY
Borrowings,10.39,8.54,17.55,18.54,22.55,29.21,46.6,31.54,45.2,38.17,UMANGDAIRY
Other Liabilities,26.41,35.5,46.29,45.1,47.27,47.08,33.68,39.62,61.52,67.36,UMANGDAIRY
Total,44.37,61.98,85.16,90.68,101.7,123.86,133.21,128.49,165.72,167.41,UMANGDAIRY
Net Block,19.37,23.31,28.59,33.46,33.79,71.82,70.98,74.22,81.32,81.14,UMANGDAIRY
Capital Work in Progress,0.26,1.98,0.99,1.19,17.35,0.47,4.35,3.5,0.73,0.01,UMANGDAIRY
Investments,,,,,,,,,,,UMANGDAIRY
Other Assets,24.74,36.69,55.58,56.03,50.56,51.57,57.88,50.77,83.67,86.26,UMANGDAIRY
Total,44.37,61.98,85.16,90.68,101.7,123.86,133.21,128.49,165.72,167.41,UMANGDAIRY
Receivables,4.18,4.5,6.01,4.31,2.66,4.35,12.42,11.19,8.55,15.01,UMANGDAIRY
Inventory,14.33,25.38,38.91,43.02,34.78,39.23,37.18,31.47,66.23,64.27,UMANGDAIRY
Cash & Bank,4.4,0.61,0.93,0.69,0.66,0.85,0.79,0.77,4.7,0.96,UMANGDAIRY
No. of Equity Shares,22003200.0,22003200.0,22003200.0,22003200.0,22003200.0,22003200.0,22003200.0,22003200.0,22003200.0,22003200.0,UMANGDAIRY
New Bonus Shares,,,,,,,,,,,UMANGDAIRY
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,UMANGDAIRY
