Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1309.03,1514.38,1885.15,2094.92,2078.3,2033.97,2233.01,2791.07,2972.13,2152.53,MGL
Raw Material Cost,620.98,812.19,1144.44,1295.81,1232.03,1020.01,1030.86,1402.06,1383.21,748.86,MGL
Change in Inventory,0.05,0.03,0.11,0.09,-0.07,-0.04,0.05,0.1,-0.05,-0.1,MGL
Power and Fuel,59.63,74.68,87.33,99.24,104.44,103.97,104.91,116.22,117.01,72.95,MGL
Other Mfr. Exp,29.47,31.44,34.17,44.93,58.28,69.68,83.92,93.01,94.1,86.88,MGL
Employee Cost,45.63,52.22,59.79,69.14,75.11,80.87,87.25,91.87,102.64,102.28,MGL
Selling and admin,17.39,16.61,17.91,26.13,25.02,26.81,29.77,33.83,25.07,39.79,MGL
Other Expenses,37.15,44.52,53.35,70.05,74.07,88.44,116.24,168.73,197.21,167.71,MGL
Other Income,19.27,31.78,34.44,40.7,47.18,52.66,57.68,77.71,98.95,80.51,MGL
Depreciation,63.84,71.11,80.72,79.91,82.61,95.13,111.18,125.93,161.73,173.67,MGL
Interest,0.29,1.07,0.21,1.21,2.22,1.02,0.09,0.32,6.53,7.19,MGL
Profit before tax,453.97,442.35,441.78,449.29,471.63,600.66,726.52,836.91,983.53,833.61,MGL
Tax,146.23,143.85,144.53,148.29,160.74,207.23,248.64,290.53,190.03,214.03,MGL
Net profit,307.74,298.51,297.25,301.0,310.89,393.43,477.87,546.39,793.51,619.58,MGL
