Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,4.38,4.38,4.38,4.54,4.54,4.54,4.79,4.79,4.79,5.19,LAMBODHARA
Reserves,13.81,16.51,19.54,26.07,29.75,36.78,45.34,51.86,57.54,70.9,LAMBODHARA
Borrowings,54.33,64.46,64.28,63.31,48.82,53.04,44.07,46.61,46.05,42.01,LAMBODHARA
Other Liabilities,7.13,9.94,10.51,10.49,12.8,13.62,20.4,19.0,19.7,20.96,LAMBODHARA
Total,79.65,95.29,98.71,104.41,95.91,107.98,114.6,122.26,128.08,139.06,LAMBODHARA
Net Block,53.53,59.11,62.01,60.1,65.4,66.44,64.27,70.97,81.42,81.93,LAMBODHARA
Capital Work in Progress,2.0,4.75,1.66,3.73,2.88,,0.87,0.39,0.45,1.49,LAMBODHARA
Investments,,,0.12,0.27,0.2,0.07,0.04,0.29,0.16,13.07,LAMBODHARA
Other Assets,24.12,31.43,34.92,40.31,27.43,41.47,49.42,50.61,46.05,42.57,LAMBODHARA
Total,79.65,95.29,98.71,104.41,95.91,107.98,114.6,122.26,128.08,139.06,LAMBODHARA
Receivables,8.45,11.39,15.36,16.03,10.55,12.21,17.83,13.93,11.71,7.58,LAMBODHARA
Inventory,10.99,11.7,10.88,12.44,8.68,17.59,18.81,22.68,14.93,14.51,LAMBODHARA
Cash & Bank,0.61,0.69,0.65,1.47,1.65,1.34,5.18,1.01,11.43,8.4,LAMBODHARA
No. of Equity Shares,4379800.0,4379800.0,4379800.0,4538800.0,9077600.0,9077600.0,9577600.0,9577600.0,9577600.0,10377600.0,LAMBODHARA
New Bonus Shares,,,,,,,,,,,LAMBODHARA
Face value,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,LAMBODHARA
