Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,697.94,884.3,927.58,894.83,768.13,703.14,806.74,1028.06,1038.7,991.76,ESTER
Raw Material Cost,518.33,644.9,662.65,625.81,499.22,455.76,526.74,705.12,613.53,517.12,ESTER
Change in Inventory,24.75,-4.28,3.86,-3.74,10.69,-11.05,-12.52,2.67,-9.7,6.61,ESTER
Power and Fuel,53.66,64.87,58.6,60.26,62.93,56.17,63.51,73.65,74.21,75.86,ESTER
Other Mfr. Exp,35.48,33.73,37.32,35.88,39.82,38.02,37.63,44.54,44.53,46.79,ESTER
Employee Cost,24.86,32.24,38.78,41.24,46.23,45.99,44.32,47.82,54.71,68.86,ESTER
Selling and admin,50.38,55.09,49.33,50.83,51.99,46.91,51.59,43.42,45.96,47.08,ESTER
Other Expenses,4.55,6.81,10.29,5.19,6.49,6.34,4.08,7.07,4.92,6.62,ESTER
Other Income,5.63,4.87,4.85,2.2,3.07,6.29,4.94,4.56,7.16,7.71,ESTER
Depreciation,26.54,28.59,30.3,32.11,32.36,31.76,31.02,32.42,35.28,35.22,ESTER
Interest,35.49,26.47,34.87,37.1,36.01,33.36,32.78,34.21,24.46,18.55,ESTER
Profit before tax,-20.97,-7.81,14.15,4.87,6.84,-15.93,7.49,47.04,138.56,189.98,ESTER
Tax,-7.05,-2.54,5.74,1.04,2.27,-5.24,2.2,15.93,39.07,47.91,ESTER
Net profit,-13.92,-5.27,8.41,3.84,4.56,-10.69,5.29,31.11,99.5,142.08,ESTER
