Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,17698.0,15520.0,15767.0,15277.0,10293.0,16797.0,19239.0,24398.0,25959.0,28000.0,JSWSTEEL
Expenses,13866.0,12724.0,13100.0,12057.0,8864.0,12621.0,13606.0,16377.0,16468.0,19327.0,JSWSTEEL
Other Income,159.0,188.0,135.0,-1163.0,154.0,151.0,169.0,-191.0,200.0,919.0,JSWSTEEL
Depreciation,826.0,874.0,893.0,929.0,867.0,924.0,979.0,1011.0,998.0,1051.0,JSWSTEEL
Interest,1005.0,1075.0,988.0,954.0,933.0,885.0,879.0,868.0,843.0,802.0,JSWSTEEL
Profit before tax,2160.0,1035.0,921.0,174.0,-217.0,2518.0,3944.0,5951.0,7850.0,7739.0,JSWSTEEL
Tax,721.0,-1882.0,230.0,-68.0,-71.0,826.0,1115.0,1933.0,2592.0,2356.0,JSWSTEEL
Net profit,1439.0,2917.0,691.0,242.0,-146.0,1692.0,2829.0,4018.0,5258.0,5383.0,JSWSTEEL
Operating Profit,3832.0,2796.0,2667.0,3220.0,1429.0,4176.0,5633.0,8021.0,9491.0,8673.0,JSWSTEEL
