Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,442.93,410.97,402.74,401.08,70.22,391.83,496.03,540.98,411.55,467.55,JAYBARMARU
Expenses,403.99,380.96,368.17,363.57,80.42,354.32,445.59,482.8,380.81,435.65,JAYBARMARU
Other Income,0.29,0.14,0.69,0.57,0.55,0.72,2.68,0.58,0.1,0.16,JAYBARMARU
Depreciation,17.05,15.42,15.45,14.6,13.84,15.45,17.02,19.64,18.38,17.97,JAYBARMARU
Interest,10.15,9.46,9.39,9.07,8.06,8.68,8.44,7.79,8.09,8.49,JAYBARMARU
Profit before tax,12.03,5.27,10.42,14.41,-31.55,14.1,27.66,31.33,4.37,5.6,JAYBARMARU
Tax,4.18,1.9,3.71,4.34,-10.94,5.05,10.0,11.38,1.41,2.13,JAYBARMARU
Net profit,7.85,3.38,6.71,10.08,-20.61,9.05,17.66,19.96,2.96,3.48,JAYBARMARU
Operating Profit,38.94,30.01,34.57,37.51,-10.2,37.51,50.44,58.18,30.74,31.9,JAYBARMARU
