Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,156.96,172.28,172.91,163.16,110.78,242.55,224.43,238.36,264.1,241.96,METROPOLIS
Expenses,115.78,126.0,124.71,126.21,102.12,164.29,152.43,157.9,185.99,171.79,METROPOLIS
Other Income,-6.03,0.98,1.78,8.06,2.37,1.83,2.37,42.08,19.18,3.3,METROPOLIS
Depreciation,6.72,7.5,8.15,8.48,7.63,8.73,8.66,11.18,10.56,11.74,METROPOLIS
Interest,1.46,1.67,1.84,1.6,1.33,1.26,1.22,1.97,5.01,2.27,METROPOLIS
Profit before tax,26.97,38.09,39.99,34.93,2.07,70.1,64.49,109.39,81.72,59.46,METROPOLIS
Tax,8.65,6.42,7.69,5.18,-0.12,17.73,15.8,15.09,22.21,14.99,METROPOLIS
Net profit,18.32,31.68,32.3,29.76,2.19,52.36,48.7,94.3,59.52,44.47,METROPOLIS
Operating Profit,41.18,46.28,48.2,36.95,8.66,78.26,72.0,80.46,78.11,70.17,METROPOLIS
