Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,54.73,54.73,54.73,54.73,54.73,54.73,54.73,52.23,52.23,52.23,MCLEODRUSS
Reserves,1606.68,1740.97,1864.9,1832.51,1685.61,1688.61,1756.25,1621.75,1589.43,1566.8,MCLEODRUSS
Borrowings,174.76,191.79,221.01,404.37,649.48,790.63,974.59,1630.33,2099.4,2040.15,MCLEODRUSS
Other Liabilities,387.29,368.41,364.56,309.77,516.62,486.48,516.72,770.41,665.05,769.79,MCLEODRUSS
Total,2223.46,2355.9,2505.2,2601.38,2906.44,3020.45,3302.29,4074.72,4406.11,4428.97,MCLEODRUSS
Net Block,1506.15,1563.13,1645.73,1617.79,1626.78,1636.07,1606.3,1088.97,1015.46,962.38,MCLEODRUSS
Capital Work in Progress,30.83,25.39,39.25,42.63,83.16,82.32,94.76,47.45,52.77,58.14,MCLEODRUSS
Investments,245.17,242.82,239.85,239.26,306.67,301.62,325.47,271.76,170.48,212.7,MCLEODRUSS
Other Assets,441.31,524.56,580.37,701.7,889.83,1000.44,1275.76,2666.54,3167.4,3195.75,MCLEODRUSS
Total,2223.46,2355.9,2505.2,2601.38,2906.44,3020.45,3302.29,4074.72,4406.11,4428.97,MCLEODRUSS
Receivables,14.65,16.23,28.23,65.65,75.62,71.42,98.98,25.65,15.37,16.23,MCLEODRUSS
Inventory,75.0,112.51,126.73,155.07,166.32,140.27,124.73,93.52,58.6,82.73,MCLEODRUSS
Cash & Bank,3.31,3.8,4.99,7.88,9.92,9.28,6.06,317.25,18.52,91.11,MCLEODRUSS
No. of Equity Shares,109455735.0,109455735.0,109455735.0,109455735.0,109455735.0,109455735.0,109455735.0,104455735.0,104455735.0,104455735.0,MCLEODRUSS
New Bonus Shares,,,,,,,,,,,MCLEODRUSS
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,MCLEODRUSS
