Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,355.42,376.88,388.67,388.92,422.6,469.96,482.62,497.13,495.25,495.85,CSBBANK
Expenses,132.64,162.36,163.45,221.44,187.98,180.97,296.91,330.02,257.47,179.72,CSBBANK
Other Income,30.22,54.19,50.62,86.57,74.28,43.81,116.62,112.32,71.24,59.79,CSBBANK
Depreciation,,,,,,,,,,,CSBBANK
Interest,222.96,229.82,233.44,231.38,237.34,240.71,231.44,221.42,227.5,217.47,CSBBANK
Profit before tax,30.04,38.89,42.4,22.67,71.56,92.09,70.89,58.01,81.52,158.45,CSBBANK
Tax,10.5,14.16,14.26,82.35,18.0,23.19,17.84,15.12,20.52,39.88,CSBBANK
Net profit,19.54,24.73,28.14,-59.68,53.56,68.9,53.05,42.89,61.0,118.57,CSBBANK
Operating Profit,222.78,214.52,225.22,167.48,234.62,288.99,185.71,167.11,237.78,316.13,CSBBANK
