Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,24.43,24.43,24.48,24.49,24.5,23.5,22.84,22.84,22.0,21.0,BALRAMCHIN
Reserves,1193.68,1298.62,1194.03,1104.96,1207.02,1517.75,1564.26,2059.86,2348.41,2542.85,BALRAMCHIN
Borrowings,1984.48,1759.83,1524.0,1674.51,1661.04,1782.28,989.83,1734.01,1482.49,1240.38,BALRAMCHIN
Other Liabilities,1005.95,1143.34,1414.68,1098.56,804.12,671.91,1083.74,840.73,895.98,757.68,BALRAMCHIN
Total,4208.54,4226.22,4157.19,3902.52,3696.68,3995.44,3660.67,4657.44,4748.88,4561.91,BALRAMCHIN
Net Block,1612.48,1521.13,1522.37,1375.17,1338.58,1412.3,1445.67,1421.56,1624.05,1598.58,BALRAMCHIN
Capital Work in Progress,0.43,5.11,0.3,7.56,86.47,6.13,11.25,45.83,12.4,14.48,BALRAMCHIN
Investments,44.25,43.23,40.87,40.87,47.83,45.02,83.16,120.06,185.43,177.13,BALRAMCHIN
Other Assets,2551.38,2656.75,2593.65,2478.92,2223.8,2531.99,2120.59,3069.99,2927.0,2771.72,BALRAMCHIN
Total,4208.54,4226.22,4157.19,3902.52,3696.68,3995.44,3660.67,4657.44,4748.88,4561.91,BALRAMCHIN
Receivables,146.96,181.38,64.06,158.61,198.63,162.77,182.21,450.03,239.29,245.46,BALRAMCHIN
Inventory,1997.79,1886.57,2092.29,1669.25,1864.89,2313.63,1802.2,2316.86,2295.98,2378.46,BALRAMCHIN
Cash & Bank,11.47,191.19,143.44,82.18,6.56,4.49,8.71,4.93,4.66,2.8,BALRAMCHIN
No. of Equity Shares,244313923.0,244313923.0,244840817.0,244916267.0,244949767.0,235010467.0,228428327.0,228428327.0,220000000.0,210000000.0,BALRAMCHIN
New Bonus Shares,,,,,,,,,,,BALRAMCHIN
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,BALRAMCHIN
