Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,328.07,350.0,350.0,375.0,375.0,375.0,375.0,375.0,400.9,400.9,PRESTIGE
Reserves,1798.95,2358.4,2621.07,3519.51,3779.0,4362.2,4540.2,3874.9,4866.4,5080.0,PRESTIGE
Borrowings,1172.47,1559.07,1809.59,2365.9,3618.1,3300.0,4040.0,4771.4,4819.0,2276.8,PRESTIGE
Other Liabilities,1402.55,1719.85,2008.75,2338.83,3949.4,4339.4,4890.8,9267.8,9502.3,10441.8,PRESTIGE
Total,4702.04,5987.32,6789.41,8599.24,11721.5,12376.6,13846.0,18289.1,19588.6,18199.5,PRESTIGE
Net Block,428.88,423.47,431.21,529.05,150.7,436.4,699.4,880.4,2195.1,1629.1,PRESTIGE
Capital Work in Progress,126.35,160.09,224.1,281.26,376.6,175.6,551.2,659.5,772.7,718.4,PRESTIGE
Investments,728.76,1074.54,1202.27,1234.42,1797.8,860.8,1373.4,1898.1,3252.8,1560.1,PRESTIGE
Other Assets,3418.05,4329.22,4931.83,6554.51,9396.4,10903.8,11222.0,14851.1,13368.0,14291.9,PRESTIGE
Total,4702.04,5987.32,6789.41,8599.24,11721.5,12376.6,13846.0,18289.1,19588.6,18199.5,PRESTIGE
Receivables,831.32,765.29,652.79,741.35,990.7,819.4,859.9,1050.0,963.3,944.3,PRESTIGE
Inventory,1200.41,1490.46,1829.38,2560.84,4141.8,4550.3,3837.2,8062.1,7714.7,6879.8,PRESTIGE
Cash & Bank,117.36,378.31,220.65,331.51,250.8,215.9,552.9,355.5,485.5,1586.9,PRESTIGE
No. of Equity Shares,328073770.0,350000000.0,350000000.0,375000000.0,375000000.0,375000000.0,375000000.0,375000000.0,400861654.0,400861654.0,PRESTIGE
New Bonus Shares,,,,,,,,,,,PRESTIGE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PRESTIGE
