Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,298.82,363.84,430.13,492.8,531.04,475.32,555.98,666.76,625.34,295.9,ATULAUTO
Raw Material Cost,241.86,283.49,328.01,373.59,388.08,346.55,402.2,496.51,443.13,242.71,ATULAUTO
Change in Inventory,4.3,-0.74,-1.26,1.38,3.21,0.86,-2.01,1.54,-7.75,3.52,ATULAUTO
Power and Fuel,1.8,1.66,2.7,2.9,3.14,2.78,3.17,2.88,2.94,1.39,ATULAUTO
Other Mfr. Exp,3.55,2.87,6.77,4.43,4.55,3.84,3.85,4.24,4.88,2.1,ATULAUTO
Employee Cost,16.49,21.02,27.37,32.41,37.38,39.26,40.19,47.74,54.62,37.81,ATULAUTO
Selling and admin,11.09,13.04,18.05,22.07,23.67,22.94,30.02,31.23,36.59,16.54,ATULAUTO
Other Expenses,1.99,0.94,0.58,0.86,1.14,1.31,2.0,4.22,4.0,6.49,ATULAUTO
Other Income,1.92,1.98,2.92,7.5,1.31,2.46,2.57,6.87,3.03,1.86,ATULAUTO
Depreciation,4.26,4.44,5.21,5.58,5.29,5.28,5.26,5.54,6.4,6.56,ATULAUTO
Interest,0.76,0.4,0.35,0.59,0.78,0.58,0.42,0.86,1.03,0.88,ATULAUTO
Profit before tax,23.24,37.22,42.75,59.25,71.53,56.1,69.43,81.95,67.03,-13.2,ATULAUTO
Tax,7.65,11.3,12.95,18.68,24.13,19.05,23.25,28.83,14.64,-3.0,ATULAUTO
Net profit,15.59,25.92,29.79,40.57,47.4,37.05,46.19,53.12,52.39,-10.2,ATULAUTO
