Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,Company_Name
Sales,1153.08,1324.44,1428.46,1491.35,1566.63,1825.31,2033.06,2191.65,1761.79,1471.12,LINDEINDIA
Raw Material Cost,193.7,300.37,270.55,168.41,167.81,253.2,268.5,388.93,415.06,349.86,LINDEINDIA
Change in Inventory,1.0,-3.13,3.37,-0.77,-1.64,6.66,-4.69,-3.37,-3.26,4.0,LINDEINDIA
Power and Fuel,349.09,444.39,482.75,615.39,746.87,818.11,922.49,890.12,348.67,347.02,LINDEINDIA
Other Mfr. Exp,133.37,80.91,101.38,87.63,86.11,60.01,58.38,56.5,58.17,29.71,LINDEINDIA
Employee Cost,62.17,82.29,81.52,90.91,92.43,98.73,116.45,127.29,113.59,68.78,LINDEINDIA
Selling and admin,130.14,141.78,162.28,166.29,159.93,207.4,249.73,295.53,305.88,203.39,LINDEINDIA
Other Expenses,57.83,66.65,71.86,84.97,82.19,107.81,85.14,103.85,102.43,101.53,LINDEINDIA
Other Income,18.42,73.52,58.61,10.81,22.31,34.47,11.2,22.95,861.68,43.8,LINDEINDIA
Depreciation,70.82,112.52,129.04,181.35,161.53,195.4,206.26,199.14,177.25,176.0,LINDEINDIA
Interest,0.53,40.42,74.45,102.87,89.88,115.57,116.47,102.7,86.25,6.24,LINDEINDIA
Profit before tax,174.85,125.5,116.61,3.57,0.55,10.21,16.15,47.17,1012.91,236.39,LINDEINDIA
Tax,53.19,36.02,39.28,-1.82,-22.9,-3.2,-2.78,13.69,285.73,80.85,LINDEINDIA
Net profit,121.66,89.48,77.33,5.4,23.46,13.41,18.94,33.49,727.18,155.54,LINDEINDIA
