Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,54.59,109.18,109.18,120.22,120.72,121.08,121.59,122.01,122.27,128.52,NAUKRI
Reserves,519.82,556.25,652.98,1542.19,1674.24,1862.03,1985.86,2201.9,2309.39,4435.67,NAUKRI
Borrowings,0.66,0.95,1.02,0.7,0.81,0.8,0.75,0.83,75.71,64.33,NAUKRI
Other Liabilities,172.38,184.24,218.36,278.94,364.63,432.27,519.59,616.25,603.64,677.37,NAUKRI
Total,747.45,850.62,981.54,1942.05,2160.4,2416.18,2627.79,2940.99,3111.01,5305.89,NAUKRI
Net Block,53.11,90.76,85.4,84.0,74.52,59.89,52.92,54.88,132.47,107.15,NAUKRI
Capital Work in Progress,9.44,9.82,9.75,9.49,0.34,0.34,,2.0,,,NAUKRI
Investments,381.39,424.7,615.19,1438.29,681.64,957.07,1971.88,1373.26,1722.62,1500.04,NAUKRI
Other Assets,303.51,325.34,271.2,410.27,1403.9,1398.88,602.99,1510.85,1255.92,3698.7,NAUKRI
Total,747.45,850.62,981.54,1942.05,2160.4,2416.18,2627.79,2940.99,3111.01,5305.89,NAUKRI
Receivables,3.59,4.46,5.03,9.77,12.14,7.53,4.4,6.01,7.01,5.39,NAUKRI
Inventory,,,,,,,,,,,NAUKRI
Cash & Bank,204.31,270.99,231.12,300.75,149.28,290.81,145.82,105.25,427.49,635.15,NAUKRI
No. of Equity Shares,54590512.0,109181024.0,109180000.0,120216159.0,120704558.0,121081579.0,121589095.0,122007940.0,122270000.0,128523377.0,NAUKRI
New Bonus Shares,,,,,,,,,,,NAUKRI
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NAUKRI
