Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.55,12.55,12.55,13.4,13.4,13.4,13.4,13.4,13.4,13.4,AHLUCONT
Reserves,268.12,191.88,213.61,324.31,408.72,492.43,609.04,725.0,790.63,866.59,AHLUCONT
Borrowings,213.42,252.74,238.59,173.14,141.94,90.12,29.8,61.11,91.07,67.72,AHLUCONT
Other Liabilities,611.43,581.82,585.77,531.56,592.83,637.29,600.76,689.16,864.91,1113.98,AHLUCONT
Total,1105.52,1038.99,1050.52,1042.41,1156.89,1233.24,1253.0,1488.67,1760.01,2061.69,AHLUCONT
Net Block,151.17,138.51,130.74,116.43,112.78,192.48,184.41,186.19,220.78,229.52,AHLUCONT
Capital Work in Progress,30.77,40.75,67.71,78.37,83.77,0.28,0.31,0.44,0.21,0.38,AHLUCONT
Investments,13.49,1.49,1.49,6.34,6.34,6.74,6.28,6.28,6.28,6.28,AHLUCONT
Other Assets,910.09,858.24,850.58,841.27,954.0,1033.74,1062.0,1295.76,1532.74,1825.51,AHLUCONT
Total,1105.52,1038.99,1050.52,1042.41,1156.89,1233.24,1253.0,1488.67,1760.01,2061.69,AHLUCONT
Receivables,426.06,410.1,404.5,416.75,499.67,454.92,565.88,517.82,493.34,374.44,AHLUCONT
Inventory,219.39,167.19,171.95,166.53,204.74,247.81,189.13,150.46,220.8,297.18,AHLUCONT
Cash & Bank,83.82,85.47,54.51,76.47,88.21,122.5,124.69,209.15,243.85,417.55,AHLUCONT
No. of Equity Shares,62762560.0,62762560.0,62762560.0,66987560.0,66987560.0,66987560.0,66987560.0,66987560.0,66987560.0,66987560.0,AHLUCONT
New Bonus Shares,,,,,,,,,,,AHLUCONT
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,AHLUCONT
