Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.98,12.98,25.96,25.96,25.96,25.96,25.96,25.96,25.96,25.96,RAJTV
Reserves,81.72,89.5,131.37,129.34,121.73,112.02,110.65,116.05,115.43,115.57,RAJTV
Borrowings,17.43,20.91,44.12,29.6,34.27,40.72,42.51,36.03,35.34,34.57,RAJTV
Other Liabilities,13.75,15.79,15.07,15.29,21.46,8.21,9.95,12.73,22.19,22.21,RAJTV
Total,125.88,139.18,216.52,200.19,203.42,186.91,189.07,190.77,198.92,198.31,RAJTV
Net Block,52.68,64.18,113.99,102.72,98.58,114.06,109.23,109.9,110.27,103.85,RAJTV
Capital Work in Progress,,,,,,,,,,,RAJTV
Investments,1.31,1.1,1.12,,,,,,,,RAJTV
Other Assets,71.89,73.9,101.41,97.47,104.84,72.85,79.84,80.87,88.65,94.46,RAJTV
Total,125.88,139.18,216.52,200.19,203.42,186.91,189.07,190.77,198.92,198.31,RAJTV
Receivables,37.38,42.8,58.27,62.06,66.26,43.1,48.86,52.74,54.05,60.36,RAJTV
Inventory,6.07,2.02,11.65,11.17,10.89,3.14,5.07,0.52,0.73,0.66,RAJTV
Cash & Bank,9.35,8.63,7.72,2.87,4.94,1.81,1.91,2.29,2.49,2.53,RAJTV
No. of Equity Shares,12978336.0,12978336.0,51913344.0,51913344.0,51913344.0,51913344.0,51913344.0,51913344.0,51913344.0,51913344.0,RAJTV
New Bonus Shares,,,25956672.0,,,,,,,,RAJTV
Face value,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,RAJTV
