Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,462.61,HINDCOPPER
Reserves,935.03,1189.48,1366.66,1398.92,947.95,1004.35,1064.68,1174.36,497.66,626.71,HINDCOPPER
Borrowings,,,,,207.15,472.07,656.95,1070.11,1563.68,1137.43,HINDCOPPER
Other Liabilities,505.36,460.99,433.6,371.07,1181.29,597.13,629.82,636.44,802.16,819.2,HINDCOPPER
Total,1903.0,2113.08,2262.87,2232.6,2799.0,2536.16,2814.06,3343.52,3326.11,3045.95,HINDCOPPER
Net Block,209.18,206.33,211.79,202.01,178.11,354.25,332.0,316.49,337.28,322.09,HINDCOPPER
Capital Work in Progress,479.63,587.13,690.71,851.34,733.29,278.61,659.55,1022.11,1231.78,1178.92,HINDCOPPER
Investments,148.63,88.58,29.4,71.08,75.96,,0.08,0.27,0.13,0.69,HINDCOPPER
Other Assets,1065.56,1231.04,1330.97,1108.17,1811.64,1903.3,1822.43,2004.65,1756.92,1544.25,HINDCOPPER
Total,1903.0,2113.08,2262.87,2232.6,2799.0,2536.16,2814.06,3343.52,3326.11,3045.95,HINDCOPPER
Receivables,121.74,184.51,198.83,85.22,57.33,165.07,81.57,361.55,82.89,167.78,HINDCOPPER
Inventory,375.43,410.27,447.6,468.82,544.09,848.35,815.19,671.06,727.88,384.06,HINDCOPPER
Cash & Bank,449.21,438.45,495.67,251.77,171.98,55.02,12.71,10.83,15.87,10.79,HINDCOPPER
No. of Equity Shares,925218000.0,925218000.0,925218000.0,925218000.0,925218000.0,925218000.0,925218000.0,925218000.0,925218000.0,925218000.0,HINDCOPPER
New Bonus Shares,,,,,,,,,,,HINDCOPPER
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,HINDCOPPER
