Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,GSFC
Reserves,3437.06,3861.92,4110.85,4384.51,5426.23,6495.46,7182.25,7188.15,6718.15,9064.45,GSFC
Borrowings,616.99,1505.1,788.97,744.35,1287.64,805.24,1092.93,1068.69,1559.08,35.01,GSFC
Other Liabilities,1432.64,1470.92,1565.86,1243.9,1543.47,1648.1,1885.13,2014.67,1667.36,1796.86,GSFC
Total,5566.39,6917.64,6545.38,6452.46,8337.04,9028.5,10240.01,10351.21,10024.29,10976.02,GSFC
Net Block,1425.16,1364.94,2016.3,1957.93,1652.8,2018.97,2104.84,2813.27,2895.08,2798.3,GSFC
Capital Work in Progress,345.5,684.07,184.99,259.89,403.45,271.68,761.33,187.02,106.85,116.99,GSFC
Investments,432.73,672.42,827.42,857.73,1694.07,2478.68,2740.46,2315.29,2023.4,4283.62,GSFC
Other Assets,3363.0,4196.21,3516.67,3376.91,4586.72,4259.17,4633.38,5035.63,4998.96,3777.11,GSFC
Total,5566.39,6917.64,6545.38,6452.46,8337.04,9028.5,10240.01,10351.21,10024.29,10976.02,GSFC
Receivables,1440.57,2908.36,1984.09,1930.28,3289.61,799.88,967.08,951.06,891.72,478.57,GSFC
Inventory,642.34,687.83,691.19,631.92,584.94,703.21,806.4,1430.26,1262.64,908.04,GSFC
Cash & Bank,897.55,163.22,386.39,354.99,40.33,53.67,62.15,49.0,25.21,212.09,GSFC
No. of Equity Shares,79813937.0,399069685.0,399069685.0,399069685.0,398477530.0,398477530.0,398477530.0,398477530.0,398477530.0,398477530.0,GSFC
New Bonus Shares,,,,,,,,,,,GSFC
Face value,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,GSFC
