Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,24.17,18.74,30.85,26.01,3.53,20.89,40.18,39.48,27.41,31.31,20MICRONS
Expenses,18.91,14.46,26.5,25.98,4.34,17.66,37.02,28.46,22.52,26.17,20MICRONS
Other Income,0.7,0.68,0.65,0.62,0.6,0.61,0.6,-1.81,,,20MICRONS
Depreciation,1.83,1.83,1.83,1.95,1.86,1.58,2.13,1.86,1.84,1.84,20MICRONS
Interest,2.33,2.23,2.09,2.13,2.12,1.98,0.88,3.12,1.94,1.95,20MICRONS
Profit before tax,1.8,0.9,1.08,-3.43,-4.19,0.28,0.75,4.23,1.11,1.35,20MICRONS
Tax,,,0.19,0.14,,,,,,,20MICRONS
Net profit,1.81,0.9,0.89,-3.56,-4.19,0.28,0.76,4.24,1.12,1.36,20MICRONS
Operating Profit,5.26,4.28,4.35,0.03,-0.81,3.23,3.16,11.02,4.89,5.14,20MICRONS
