Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,27.88,30.96,30.96,30.96,30.96,30.96,30.96,30.96,30.96,30.96,INDIAGLYCO
Reserves,453.7,598.07,474.61,424.34,771.26,815.26,910.17,1043.45,1126.81,1214.06,INDIAGLYCO
Borrowings,1993.03,1638.86,1926.69,2138.15,1120.47,977.08,766.3,929.61,927.98,1064.03,INDIAGLYCO
Other Liabilities,441.78,696.0,776.33,564.3,1555.15,1540.18,1637.09,1711.17,1941.41,1765.13,INDIAGLYCO
Total,2916.39,2963.89,3208.59,3157.75,3477.84,3363.48,3344.52,3715.19,4027.16,4074.18,INDIAGLYCO
Net Block,1062.14,1091.74,1187.91,1032.15,1916.96,2003.34,2053.23,2074.05,2133.97,2102.34,INDIAGLYCO
Capital Work in Progress,97.3,193.51,122.32,142.23,167.48,77.67,75.76,123.72,163.0,119.39,INDIAGLYCO
Investments,72.34,228.87,57.04,81.93,28.52,25.95,25.95,25.95,28.59,28.61,INDIAGLYCO
Other Assets,1684.61,1449.77,1841.32,1901.44,1364.88,1256.52,1189.58,1491.47,1701.6,1823.84,INDIAGLYCO
Total,2916.39,2963.89,3208.59,3157.75,3477.84,3363.48,3344.52,3715.19,4027.16,4074.18,INDIAGLYCO
Receivables,269.03,298.65,441.76,437.56,376.56,398.18,339.6,329.72,574.25,364.7,INDIAGLYCO
Inventory,619.14,461.21,547.19,473.58,497.66,511.33,444.19,643.61,678.93,605.51,INDIAGLYCO
Cash & Bank,295.67,121.67,158.34,147.41,29.62,22.84,52.48,108.72,83.88,97.15,INDIAGLYCO
No. of Equity Shares,27882500.0,30961500.0,30961500.0,30961500.0,30961500.0,30961500.0,30961500.0,30961500.0,30961500.0,30961500.0,INDIAGLYCO
New Bonus Shares,,,,,,,,,,,INDIAGLYCO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,INDIAGLYCO
