Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,SCHNEIDER
Reserves,219.15,190.69,65.76,37.22,19.02,-20.59,-82.47,-111.61,-150.84,-148.7,SCHNEIDER
Borrowings,224.82,234.14,259.66,333.27,175.29,479.73,303.52,339.51,366.36,410.54,SCHNEIDER
Other Liabilities,750.24,832.44,809.67,928.85,1047.85,767.35,1015.54,871.97,856.07,839.42,SCHNEIDER
Total,1242.03,1305.09,1182.91,1347.16,1289.98,1274.31,1284.41,1147.69,1119.41,1149.08,SCHNEIDER
Net Block,207.27,193.26,175.56,194.55,183.79,346.67,353.71,308.45,314.06,299.8,SCHNEIDER
Capital Work in Progress,1.35,5.65,19.08,1.01,7.47,16.42,5.19,5.68,2.94,7.71,SCHNEIDER
Investments,,,,,,,,,,,SCHNEIDER
Other Assets,1033.41,1106.18,988.27,1151.6,1098.72,911.22,925.51,833.56,802.41,841.57,SCHNEIDER
Total,1242.03,1305.09,1182.91,1347.16,1289.98,1274.31,1284.41,1147.69,1119.41,1149.08,SCHNEIDER
Receivables,654.28,755.68,607.37,690.94,667.93,477.85,397.07,413.75,421.1,426.39,SCHNEIDER
Inventory,163.94,149.72,201.5,211.83,228.76,220.05,271.65,242.12,218.45,220.25,SCHNEIDER
Cash & Bank,10.77,4.39,1.12,54.48,1.27,20.97,50.97,18.45,13.33,22.95,SCHNEIDER
No. of Equity Shares,239104035.0,239104040.0,239104040.0,239104035.0,239104035.0,239104035.0,239104035.0,239104035.0,239104035.0,239104035.0,SCHNEIDER
New Bonus Shares,,,,,,,,,,,SCHNEIDER
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,SCHNEIDER
