Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,102.69,112.6,112.71,112.83,112.92,113.01,122.9,122.98,123.07,246.4,M&MFIN
Reserves,2848.32,4341.97,4981.51,5556.58,5975.19,6364.24,9499.02,10785.05,11240.79,14465.11,M&MFIN
Borrowings,13961.14,18872.33,23930.64,26263.3,29452.3,34538.37,40093.16,52846.93,59462.31,58576.68,M&MFIN
Other Liabilities,1649.4,2165.52,2640.86,3141.44,4039.07,4821.22,3077.67,3323.02,3245.07,3748.26,M&MFIN
Total,18561.55,25492.42,31665.72,35074.15,39579.48,45836.84,52792.75,67077.98,74071.24,77036.45,M&MFIN
Net Block,97.09,105.6,119.3,109.74,113.47,111.51,119.66,163.06,363.5,330.12,M&MFIN
Capital Work in Progress,1.83,1.18,0.23,0.32,0.02,0.49,,,,10.34,M&MFIN
Investments,502.51,560.97,869.17,853.67,1483.34,1873.07,2734.11,3791.7,5910.98,11607.25,M&MFIN
Other Assets,17960.12,24824.67,30677.02,34110.42,37982.65,43851.77,49938.98,63123.22,67796.76,65088.74,M&MFIN
Total,18561.55,25492.42,31665.72,35074.15,39579.48,45836.84,52792.75,67077.98,74071.24,77036.45,M&MFIN
Receivables,7.68,9.81,14.35,5.67,5.11,5.83,3.69,5.19,8.6,8.4,M&MFIN
Inventory,,,,,,,,,,,M&MFIN
Cash & Bank,230.04,345.43,553.29,479.38,585.21,578.07,411.12,958.49,1425.79,3269.64,M&MFIN
No. of Equity Shares,104002735.0,563020175.0,563525119.0,564140671.0,564601378.0,565041662.0,614476967.0,614876715.0,615347704.0,1231965618.0,M&MFIN
New Bonus Shares,,,,,,,,,,,M&MFIN
Face value,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,M&MFIN
