Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,41.66,50.72,50.72,50.72,50.72,50.72,50.72,50.72,50.72,51.97,URJA
Reserves,4.0,31.95,69.33,69.52,70.56,71.59,72.73,74.04,75.65,82.37,URJA
Borrowings,2.04,1.07,1.14,2.39,0.26,0.79,0.34,0.33,0.33,0.32,URJA
Other Liabilities,69.35,38.26,1.97,15.9,7.07,34.91,128.83,185.45,304.32,346.62,URJA
Total,117.05,122.0,123.16,138.53,128.61,158.01,252.62,310.54,431.02,481.28,URJA
Net Block,36.23,36.32,36.32,44.68,46.12,0.12,0.1,46.43,46.42,46.42,URJA
Capital Work in Progress,,,,,,46.0,46.0,,,,URJA
Investments,0.57,0.57,44.27,51.94,53.04,53.31,53.31,53.31,53.31,53.32,URJA
Other Assets,80.25,85.11,42.57,41.91,29.45,58.58,153.21,210.8,331.29,381.54,URJA
Total,117.05,122.0,123.16,138.53,128.61,158.01,252.62,310.54,431.02,481.28,URJA
Receivables,6.96,5.1,6.61,11.44,18.12,36.54,129.3,184.55,298.3,357.49,URJA
Inventory,0.82,0.67,0.7,0.19,0.35,0.13,0.22,1.54,7.53,3.87,URJA
Cash & Bank,0.41,0.06,0.1,0.27,0.07,8.22,0.77,0.07,0.42,0.41,URJA
No. of Equity Shares,41655600.0,50720600.0,50720600.0,50720600.0,507206000.0,507206000.0,507206000.0,507206000.0,507206000.0,557206000.0,URJA
New Bonus Shares,,,,,,,,,,,URJA
Face value,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,URJA
