Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,1436.79,1270.82,1373.25,1430.42,1053.88,1374.75,1843.77,2084.59,1342.08,1928.53,SUPREMEIND
Expenses,1269.88,1097.7,1152.1,1156.66,936.76,1119.01,1442.05,1574.82,1120.1,1617.58,SUPREMEIND
Other Income,0.03,6.32,12.37,0.06,1.97,7.35,6.94,8.78,4.32,40.26,SUPREMEIND
Depreciation,49.54,51.73,51.54,52.86,50.77,52.3,54.92,54.79,56.1,57.13,SUPREMEIND
Interest,3.26,7.07,5.65,4.2,9.48,5.42,-1.24,5.04,2.13,0.68,SUPREMEIND
Profit before tax,114.14,120.64,176.33,216.76,58.84,205.37,354.98,458.72,168.07,293.4,SUPREMEIND
Tax,39.95,-14.04,41.91,63.65,15.56,51.78,88.64,120.55,42.96,67.47,SUPREMEIND
Net profit,74.19,134.68,134.42,153.11,43.28,153.59,266.34,338.17,125.11,225.93,SUPREMEIND
Operating Profit,166.91,173.12,221.15,273.76,117.12,255.74,401.72,509.77,221.98,310.95,SUPREMEIND
