Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,92.05,85.29,79.14,103.57,17.62,82.94,107.07,113.55,78.65,103.82,PPAP
Expenses,76.81,74.44,68.51,89.54,30.02,70.71,90.35,96.4,75.14,92.08,PPAP
Other Income,0.21,0.1,0.18,0.26,0.22,0.2,0.27,1.96,0.31,0.32,PPAP
Depreciation,6.44,6.38,6.46,6.44,6.51,6.55,6.68,6.58,7.1,7.22,PPAP
Interest,0.65,0.65,0.68,0.66,0.58,0.98,0.91,1.22,1.13,1.35,PPAP
Profit before tax,8.36,3.92,3.67,7.19,-19.27,4.9,9.4,11.31,-4.41,3.49,PPAP
Tax,2.6,-0.41,0.15,1.52,-4.87,1.23,2.37,2.77,-1.09,0.87,PPAP
Net profit,5.76,4.32,3.52,5.67,-14.4,3.67,7.03,8.54,-3.31,2.62,PPAP
Operating Profit,15.24,10.85,10.63,14.03,-12.4,12.23,16.72,17.15,3.51,11.74,PPAP
