Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,231.42,230.38,221.76,235.5,210.52,280.86,364.73,371.67,391.64,435.12,BALAMINES
Expenses,194.35,184.71,178.24,181.99,159.46,211.06,268.07,262.55,277.33,337.27,BALAMINES
Other Income,2.31,2.9,2.29,2.76,2.45,2.42,2.11,5.04,2.62,4.21,BALAMINES
Depreciation,4.95,5.81,5.69,7.72,5.6,6.61,5.64,5.5,6.81,7.59,BALAMINES
Interest,2.68,3.76,2.9,2.79,1.32,1.54,1.61,0.88,0.62,1.48,BALAMINES
Profit before tax,31.75,39.0,37.22,45.76,46.59,64.07,91.52,107.78,109.5,92.99,BALAMINES
Tax,11.78,4.29,10.49,13.4,11.93,16.41,21.36,28.55,27.69,23.4,BALAMINES
Net profit,19.96,34.71,26.73,32.35,34.65,47.66,70.16,79.23,81.81,69.59,BALAMINES
Operating Profit,37.07,45.67,43.52,53.51,51.06,69.8,96.66,109.12,114.31,97.85,BALAMINES
