Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,541.04,503.52,434.47,551.85,450.95,466.39,542.67,671.63,697.96,681.16,ESABINDIA
Raw Material Cost,349.55,328.22,271.31,349.11,284.08,299.56,354.79,430.42,439.84,434.97,ESABINDIA
Change in Inventory,9.59,6.16,-2.39,-7.74,3.12,1.81,5.71,-0.78,4.0,-4.18,ESABINDIA
Power and Fuel,12.52,13.3,12.2,14.99,11.21,10.57,10.39,12.01,12.02,11.0,ESABINDIA
Other Mfr. Exp,14.09,15.16,9.82,9.88,10.49,10.7,17.22,10.63,9.6,10.31,ESABINDIA
Employee Cost,42.58,41.75,42.53,59.93,49.71,52.99,59.15,70.04,75.56,76.32,ESABINDIA
Selling and admin,47.44,44.66,39.81,56.55,48.7,46.11,46.63,61.84,61.2,56.2,ESABINDIA
Other Expenses,4.34,5.0,5.26,8.75,4.81,4.19,8.18,6.83,6.57,5.37,ESABINDIA
Other Income,3.25,5.12,8.14,-0.04,5.89,4.22,10.93,16.04,13.5,11.18,ESABINDIA
Depreciation,11.75,11.82,11.23,13.75,9.52,10.27,10.09,10.7,12.58,11.71,ESABINDIA
Interest,0.99,0.73,0.58,0.5,0.34,0.36,0.22,0.28,0.85,1.75,ESABINDIA
Profit before tax,70.62,54.16,47.48,30.61,41.1,37.67,52.64,84.14,97.24,80.53,ESABINDIA
Tax,23.18,16.39,14.36,6.97,12.76,10.81,15.49,26.55,25.83,21.24,ESABINDIA
Net profit,47.44,37.77,33.12,23.64,28.34,26.86,37.15,57.59,71.41,59.29,ESABINDIA
