Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.38,12.38,12.38,12.38,12.38,15.11,15.11,15.11,15.11,15.11,STEELCITY
Reserves,27.79,30.92,32.82,34.15,36.33,46.77,53.33,55.96,59.87,66.17,STEELCITY
Borrowings,5.83,13.2,3.42,17.64,4.8,0.04,0.03,0.12,0.07,0.85,STEELCITY
Other Liabilities,23.92,20.02,23.56,21.56,22.29,38.22,55.79,53.86,57.92,67.97,STEELCITY
Total,69.92,76.52,72.18,85.73,75.8,100.14,124.26,125.05,132.97,150.1,STEELCITY
Net Block,5.62,5.31,4.74,3.27,3.15,4.05,4.5,4.14,4.96,4.47,STEELCITY
Capital Work in Progress,,,,,,,,,,1.69,STEELCITY
Investments,0.66,1.03,1.37,2.42,2.85,4.55,4.55,7.08,6.84,6.84,STEELCITY
Other Assets,63.64,70.18,66.07,80.04,69.8,91.54,115.21,113.83,121.17,137.1,STEELCITY
Total,69.92,76.52,72.18,85.73,75.8,100.14,124.26,125.05,132.97,150.1,STEELCITY
Receivables,32.38,38.75,37.08,47.27,44.17,52.63,52.01,43.73,41.75,63.99,STEELCITY
Inventory,,,,,,,,,,,STEELCITY
Cash & Bank,27.07,26.1,23.63,24.0,17.0,26.97,42.48,50.16,53.91,53.8,STEELCITY
No. of Equity Shares,12380912.0,12380912.0,12380912.0,12380912.0,12380912.0,15107095.0,15107095.0,15107095.0,15107095.0,,STEELCITY
New Bonus Shares,,,,,,,,,,,STEELCITY
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,STEELCITY
