Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,144.67,36.21,36.21,71.21,86.21,86.21,86.21,86.97,87.48,88.25,GSCLCEMENT
Reserves,-38.97,105.57,102.84,98.36,91.13,259.71,293.85,291.53,325.58,355.35,GSCLCEMENT
Borrowings,8.48,3.02,20.67,19.49,20.91,28.43,46.3,54.3,47.86,39.34,GSCLCEMENT
Other Liabilities,121.89,134.53,138.44,139.01,125.5,215.63,199.33,201.14,193.6,196.35,GSCLCEMENT
Total,236.07,279.33,298.16,328.07,323.75,589.98,625.69,633.94,654.52,679.29,GSCLCEMENT
Net Block,78.45,76.54,120.6,99.71,99.94,357.87,415.83,418.55,419.61,416.13,GSCLCEMENT
Capital Work in Progress,0.77,13.01,2.55,3.54,4.71,21.76,5.73,0.07,1.01,0.88,GSCLCEMENT
Investments,,,7.83,60.33,74.33,79.04,79.04,79.04,79.04,79.02,GSCLCEMENT
Other Assets,156.85,189.78,167.18,164.49,144.77,131.31,125.09,136.28,154.86,183.26,GSCLCEMENT
Total,236.07,279.33,298.16,328.07,323.75,589.98,625.69,633.94,654.52,679.29,GSCLCEMENT
Receivables,16.05,16.11,16.72,16.6,12.31,8.72,11.94,13.62,21.22,17.71,GSCLCEMENT
Inventory,55.57,66.51,57.98,62.22,54.8,56.08,45.91,57.83,62.77,71.79,GSCLCEMENT
Cash & Bank,31.31,58.77,40.94,48.67,33.52,37.05,43.04,46.56,53.03,82.35,GSCLCEMENT
No. of Equity Shares,144815725.0,36256932.0,36206900.0,86203932.0,86206852.0,86206852.0,86206852.0,86965760.0,87478389.0,88254870.0,GSCLCEMENT
New Bonus Shares,,,,,,,,,,,GSCLCEMENT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GSCLCEMENT
