Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,429.77,429.77,464.85,480.29,480.29,480.29,480.29,480.29,608.8,1129.37,INDIANB
Reserves,9971.67,11142.66,13406.19,14615.18,15779.49,16681.72,17968.13,18908.4,21480.47,37282.58,INDIANB
Borrowings,125676.66,144842.72,167238.69,171871.36,181795.16,195146.17,228054.39,254213.49,281056.21,564245.71,INDIANB
Other Liabilities,5341.1,6407.45,6116.49,5869.15,5655.45,5924.97,6213.01,6463.09,6322.7,23347.36,INDIANB
Total,141419.2,162822.6,187226.22,192835.98,203710.39,218233.15,252715.82,280065.27,309468.18,626005.02,INDIANB
Net Block,1625.42,1689.99,2929.4,2963.49,3503.17,3431.97,3417.74,3960.64,3894.96,7375.25,INDIANB
Capital Work in Progress,5.27,0.52,2.78,5.24,7.9,10.64,0.61,0.76,0.78,1.07,INDIANB
Investments,37976.03,41804.98,46809.94,45728.32,53089.31,67551.79,71397.77,64992.17,81241.69,176536.97,INDIANB
Other Assets,101812.48,119327.11,137484.1,144138.93,147110.01,147238.75,177899.7,211111.7,224330.75,442091.73,INDIANB
Total,141419.2,162822.6,187226.22,192835.98,203710.39,218233.15,252715.82,280065.27,309468.18,626005.02,INDIANB
Receivables,,,,,,,,,,,INDIANB
Inventory,,,,,,,,,,,INDIANB
Cash & Bank,8813.36,9638.68,10490.54,13081.17,11999.29,10041.72,12927.79,20020.38,13924.68,54059.88,INDIANB
No. of Equity Shares,429770000.0,429770000.0,464848488.0,480291651.0,480291651.0,480291651.0,480291651.0,480291651.0,608800580.0,1129366570.0,INDIANB
New Bonus Shares,,,,,,,,,,,INDIANB
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,INDIANB
