Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,1778.88,1571.72,1663.44,1318.55,772.39,1630.23,1956.7,1857.01,1626.06,2213.4,PIDILITIND
Expenses,1360.91,1220.7,1234.03,1033.39,676.98,1158.37,1384.01,1449.29,1326.57,1734.41,PIDILITIND
Other Income,38.99,34.98,39.11,-20.5,19.66,22.06,19.46,11.86,102.04,16.4,PIDILITIND
Depreciation,28.05,30.31,31.76,35.67,34.79,35.93,37.06,39.32,40.45,44.34,PIDILITIND
Interest,2.71,3.61,3.38,3.7,3.35,3.02,6.23,4.39,6.25,8.65,PIDILITIND
Profit before tax,426.2,352.08,433.38,225.29,76.93,454.97,548.86,375.87,354.83,442.4,PIDILITIND
Tax,138.65,27.99,102.99,65.7,20.21,116.19,139.42,99.35,66.3,102.99,PIDILITIND
Net profit,287.55,324.09,330.39,159.59,56.72,338.78,409.44,276.52,288.53,339.41,PIDILITIND
Operating Profit,417.97,351.02,429.41,285.16,95.41,471.86,572.69,407.72,299.49,478.99,PIDILITIND
