Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,1468.8,1245.72,1191.12,1151.9,757.03,1069.72,1160.3,1449.62,1022.49,1190.17,INDIACEM
Expenses,1226.85,1098.57,1062.46,1084.45,601.31,835.05,945.1,1249.1,860.5,1056.58,INDIACEM
Other Income,3.2,3.22,3.3,-82.02,3.29,5.73,2.61,11.82,3.05,3.18,INDIACEM
Depreciation,59.88,61.29,61.5,64.18,60.0,60.12,60.46,61.32,54.47,56.4,INDIACEM
Interest,79.92,81.61,80.58,92.36,72.95,70.48,68.5,53.02,54.51,51.1,INDIACEM
Profit before tax,105.35,7.47,-10.12,-171.11,26.06,109.8,88.85,98.0,56.06,29.27,INDIACEM
Tax,33.14,-1.25,-4.75,-60.04,9.1,38.37,26.83,26.37,18.64,7.3,INDIACEM
Net profit,72.21,8.72,-5.37,-111.07,16.96,71.43,62.02,71.63,37.42,21.97,INDIACEM
Operating Profit,241.95,147.15,128.66,67.45,155.72,234.67,215.2,200.52,161.99,133.59,INDIACEM
