Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,575.47,573.33,396.91,361.78,311.07,359.13,384.51,452.09,316.24,284.14,AUTOIND
Raw Material Cost,435.3,430.92,276.56,281.66,219.66,249.01,271.2,316.2,223.86,186.0,AUTOIND
Change in Inventory,26.59,17.17,-28.4,4.65,0.14,-0.93,5.67,-3.59,-7.92,-2.46,AUTOIND
Power and Fuel,10.14,10.88,9.17,10.13,9.56,10.87,12.83,13.59,12.1,13.49,AUTOIND
Other Mfr. Exp,47.41,51.23,41.28,45.78,30.73,46.35,64.09,64.8,45.04,41.22,AUTOIND
Employee Cost,31.72,37.55,33.4,34.85,32.46,33.58,34.25,33.76,27.79,24.57,AUTOIND
Selling and admin,21.95,16.36,5.05,5.33,16.36,7.5,9.31,10.28,9.13,5.48,AUTOIND
Other Expenses,-7.11,6.37,3.01,4.61,3.68,4.75,1.15,1.46,2.3,1.6,AUTOIND
Other Income,22.96,11.62,-1.84,41.59,14.59,-29.5,10.24,46.2,-1.27,7.36,AUTOIND
Depreciation,19.46,19.85,22.03,26.29,24.43,23.45,22.25,21.22,20.95,20.43,AUTOIND
Interest,28.63,34.47,31.14,30.9,27.39,36.65,36.67,37.41,31.24,31.86,AUTOIND
Profit before tax,37.52,-5.51,-54.97,-31.53,-38.47,-83.46,-51.33,-4.02,-65.36,-35.61,AUTOIND
Tax,4.05,-6.48,0.23,1.07,0.13,-12.6,,,,,AUTOIND
Net profit,33.47,0.96,-55.2,-32.6,-38.59,-70.87,-51.33,-4.03,-65.36,-35.61,AUTOIND
