Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,90.86,105.67,114.17,115.08,53.81,90.77,118.82,121.93,111.46,85.87,TASTYBITE
Expenses,82.75,94.67,101.25,102.43,51.42,77.98,101.3,100.84,95.25,82.75,TASTYBITE
Other Income,7.04,6.99,10.6,4.42,3.58,5.39,4.87,5.14,1.59,6.16,TASTYBITE
Depreciation,3.78,4.41,4.34,4.32,3.27,3.74,4.22,5.95,5.89,6.08,TASTYBITE
Interest,0.45,1.1,0.94,1.04,0.65,0.25,0.39,1.74,2.45,1.49,TASTYBITE
Profit before tax,10.92,12.48,18.24,11.71,2.05,14.19,17.78,18.54,9.46,1.71,TASTYBITE
Tax,3.23,1.52,4.56,3.18,0.64,3.62,4.3,4.68,2.3,0.39,TASTYBITE
Net profit,7.69,10.96,13.68,8.53,1.42,10.57,13.49,13.87,7.17,1.32,TASTYBITE
Operating Profit,8.11,11.0,12.92,12.65,2.39,12.79,17.52,21.09,16.21,3.12,TASTYBITE
