Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,653.09,507.6,515.16,544.89,560.69,574.55,744.54,856.27,566.76,610.96,NELCAST
Raw Material Cost,357.05,266.24,268.34,307.84,265.5,252.27,351.4,447.22,222.63,271.28,NELCAST
Change in Inventory,-1.75,-7.7,-3.92,14.16,15.66,8.29,1.64,48.59,-17.68,-18.66,NELCAST
Power and Fuel,80.46,87.61,83.78,79.24,94.87,94.07,105.86,112.08,72.31,73.04,NELCAST
Other Mfr. Exp,89.78,72.15,58.59,70.1,89.37,103.72,134.85,175.91,124.97,120.72,NELCAST
Employee Cost,32.61,33.75,34.87,35.68,39.47,41.33,46.19,51.87,46.89,45.37,NELCAST
Selling and admin,10.21,7.06,17.06,20.55,22.58,26.17,35.39,40.76,32.84,38.46,NELCAST
Other Expenses,0.03,0.05,0.04,0.48,0.64,1.04,0.93,1.14,1.17,1.03,NELCAST
Other Income,6.51,1.82,2.43,1.72,2.09,4.54,4.32,5.94,13.59,8.87,NELCAST
Depreciation,11.02,11.11,12.84,12.65,12.86,13.42,15.93,17.47,18.53,21.74,NELCAST
Interest,8.83,3.05,1.85,4.68,6.96,6.15,2.92,6.63,12.52,17.24,NELCAST
Profit before tax,67.86,20.7,36.3,29.55,46.19,49.21,57.03,57.72,30.81,12.29,NELCAST
Tax,21.58,6.8,13.8,7.61,14.32,15.09,18.77,19.27,-5.2,3.25,NELCAST
Net profit,46.28,13.91,22.5,21.94,31.87,34.11,38.26,38.44,36.01,9.04,NELCAST
