Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,110.0,110.0,717.01,757.01,796.01,1232.24,2201.04,2201.4,2413.76,2415.28,ABCAPITAL
Reserves,-12.33,-11.47,-65.87,245.58,596.09,3378.66,5010.26,5093.6,7042.96,7134.31,ABCAPITAL
Borrowings,,,,,,492.97,674.96,1439.88,1.24,10.99,ABCAPITAL
Other Liabilities,597.46,876.89,877.48,1188.96,1754.22,51.55,197.49,171.83,168.45,174.52,ABCAPITAL
Total,695.13,975.42,1528.62,2191.55,3146.32,5155.42,8083.75,8906.71,9626.41,9735.1,ABCAPITAL
Net Block,1.07,0.09,0.04,0.5,1.14,3.76,33.57,28.15,25.09,30.59,ABCAPITAL
Capital Work in Progress,,,,,,4.67,0.04,,0.17,0.12,ABCAPITAL
Investments,692.14,975.19,1526.84,2158.76,3116.35,5083.96,7923.12,8709.18,9528.14,9554.54,ABCAPITAL
Other Assets,1.92,0.14,1.74,32.29,28.83,63.03,127.02,169.38,73.01,149.85,ABCAPITAL
Total,695.13,975.42,1528.62,2191.55,3146.32,5155.42,8083.75,8906.71,9626.41,9735.1,ABCAPITAL
Receivables,,,,,,,,,,,ABCAPITAL
Inventory,,,,,,,,,,,ABCAPITAL
Cash & Bank,0.01,0.05,0.01,5.31,3.13,2.47,1.96,4.52,6.47,2.33,ABCAPITAL
No. of Equity Shares,110000000.0,110000000.0,717010000.0,757010000.0,796010000.0,1232240000.0,2201039348.0,2201404363.0,2413760708.0,2415277978.0,ABCAPITAL
New Bonus Shares,,,,,,,,,,,ABCAPITAL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ABCAPITAL
