Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,42.0,42.0,42.0,56.5,56.5,56.5,56.5,56.51,56.52,56.53,WONDERLA
Reserves,51.76,77.95,107.93,299.94,346.5,684.15,716.12,762.02,802.41,752.98,WONDERLA
Borrowings,22.47,20.97,23.88,15.13,7.49,19.23,3.78,0.99,6.17,3.94,WONDERLA
Other Liabilities,23.45,25.04,26.4,26.06,44.77,137.32,152.36,154.79,116.02,97.66,WONDERLA
Total,139.68,165.96,200.21,397.63,455.26,897.2,928.76,974.31,981.12,911.11,WONDERLA
Net Block,121.02,143.95,145.46,139.36,152.78,708.16,833.68,801.33,784.96,749.99,WONDERLA
Capital Work in Progress,4.37,5.72,20.07,39.76,158.87,58.54,15.49,33.63,35.91,34.54,WONDERLA
Investments,,,,194.28,84.4,75.05,12.16,50.09,70.04,53.45,WONDERLA
Other Assets,14.29,16.29,34.68,24.23,59.21,55.45,67.43,89.26,90.21,73.13,WONDERLA
Total,139.68,165.96,200.21,397.63,455.26,897.2,928.76,974.31,981.12,911.11,WONDERLA
Receivables,0.2,0.49,0.34,0.51,0.78,0.95,1.17,1.48,0.38,0.48,WONDERLA
Inventory,1.82,2.81,3.34,4.1,6.59,8.95,7.13,6.24,6.96,7.16,WONDERLA
Cash & Bank,2.48,2.87,20.04,8.31,28.04,8.53,24.86,42.8,53.78,39.48,WONDERLA
No. of Equity Shares,42000000.0,42000000.0,42000000.0,56500670.0,56500670.0,56500670.0,56500670.0,56508850.0,56518926.0,56532438.0,WONDERLA
New Bonus Shares,,,,,,,,,,,WONDERLA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,WONDERLA
